step,portfolio_net,district_target
77,9.982412867248058,20.546499519416667
78,25.307581141591072,20.546499519416667
79,7.634681612253189,20.546499519416667
80,42.00317230820656,20.546499519416667
81,2.169333189725876,20.546499519416667
82,11.519330620765686,20.546499519416667
83,35.44707849621773,20.546499519416667
84,9.924678683280945,20.546499519416667
85,-11.774065136909485,20.546499519416667
86,36.399585247039795,20.546499519416667
87,55.284053921699524,20.546499519416667
88,53.25413632392883,20.546499519416667
89,49.06699314713478,20.546499519416667
90,26.22150870040059,20.546499519416667
91,8.37373799085617,20.546499519416667
92,-0.24203836917877197,20.546499519416667
93,-10.768714815378189,20.546499519416667
94,12.96881514787674,20.546499519416667
95,21.393615663051605,20.546499519416667
96,28.33598890900612,18.29192900458333
97,25.925016701221466,18.29192900458333
98,27.07291153073311,18.29192900458333
99,21.022586584091187,18.29192900458333
100,43.40790447592735,18.29192900458333
101,-8.50220700353384,18.29192900458333
102,24.901319712400436,18.29192900458333
103,9.020655870437622,18.29192900458333
104,-0.13805484771728516,18.29192900458333
105,18.870745182037354,18.29192900458333
106,31.589240193367004,18.29192900458333
107,10.650868892669678,18.29192900458333
108,7.391118407249451,18.29192900458333
109,32.06166350841522,18.29192900458333
110,20.668912410736084,18.29192900458333
111,34.16084170341492,18.29192900458333
112,21.573423445224762,18.29192900458333
113,38.53188979625702,18.29192900458333
114,52.17920805513859,18.29192900458333
115,-2.4875504970550537,18.29192900458333
116,-9.208414882421494,18.29192900458333
117,-9.947578132152557,18.29192900458333
118,3.746132105588913,18.29192900458333
119,17.236944764852524,18.29192900458333
120,30.79193213582039,20.032670547625
121,30.981991320848465,20.032670547625
122,26.959974974393845,20.032670547625
123,20.57984383404255,20.032670547625
124,31.262740463018417,20.032670547625
125,3.160723887383938,20.032670547625
126,29.520846605300903,20.032670547625
127,20.844365417957306,20.032670547625
128,16.779529750347137,20.032670547625
129,14.522838711738586,20.032670547625
130,8.810393571853638,20.032670547625
131,24.31321156024933,20.032670547625
132,13.041544675827026,20.032670547625
133,25.800781965255737,20.032670547625
134,10.901742458343506,20.032670547625
135,20.004652738571167,20.032670547625
136,65.56280988454819,20.032670547625
137,48.26226118206978,20.032670547625
138,79.45023053884506,20.032670547625
139,24.243019998073578,20.032670547625
140,-1.3259219527244568,20.032670547625
141,-24.3383349776268,20.032670547625
142,-8.326944321393967,20.032670547625
143,19.358491629362106,20.032670547625
144,26.204058915376663,20.356232952958333
145,32.05379435420036,20.356232952958333
146,28.896440237760544,20.356232952958333
147,25.523053526878357,20.356232952958333
148,31.270400300621986,20.356232952958333
149,5.528563693165779,20.356232952958333
150,13.551207095384598,20.356232952958333
151,3.247401177883148,20.356232952958333
152,33.83123993873596,20.356232952958333
153,21.89331543445587,20.356232952958333
154,11.51773738861084,20.356232952958333
155,8.847423791885376,20.356232952958333
156,25.988370895385742,20.356232952958333
157,11.23666262626648,20.356232952958333
158,19.87654173374176,20.356232952958333
159,27.370254814624786,20.356232952958333
160,47.608935952186584,20.356232952958333
161,45.63772091269493,20.356232952958333
162,42.3653990291059,20.356232952958333
163,0.8732812106609344,20.356232952958333
164,-3.8593342304229736,20.356232952958333
165,-12.803344011306763,20.356232952958333
166,-4.42404243350029,20.356232952958333
167,33.3525410592556,20.356232952958333
168,22.247752755880356,20.219627830125
169,28.267338901758194,20.219627830125
170,28.94814857840538,20.219627830125
171,30.556563168764114,20.219627830125
172,23.8743544369936,20.219627830125
173,19.06164425238967,20.219627830125
174,8.725456848740578,20.219627830125
175,31.482618778944016,20.219627830125
176,-12.369728982448578,20.219627830125
177,5.115411043167114,20.219627830125
178,35.90459728240967,20.219627830125
179,16.048025250434875,20.219627830125
180,41.091208934783936,20.219627830125
181,16.98074460029602,20.219627830125
182,21.66992723941803,20.219627830125
183,35.03002488613129,20.219627830125
184,38.013170301914215,20.219627830125
185,51.3105213791132,20.219627830125
186,14.634515091776848,20.219627830125
187,-1.9923731088638306,20.219627830125
188,-16.78687885403633,20.219627830125
189,-4.67676043510437,20.219627830125
190,15.026904344558716,20.219627830125
191,13.227084904909134,20.219627830125
192,27.244347125291824,18.58339701122084
193,27.43203940987587,18.58339701122084
194,27.146623730659485,18.58339701122084
195,30.743511587381363,18.58339701122084
196,28.25700092315674,18.58339701122084
197,23.82039114832878,18.58339701122084
198,24.017277747392654,18.58339701122084
199,27.02880284190178,18.58339701122084
200,-13.374823212623596,18.58339701122084
201,29.626437783241272,18.58339701122084
202,29.905223965644836,18.58339701122084
203,10.387850284576416,18.58339701122084
204,28.44572150707245,18.58339701122084
205,56.19377100467682,18.58339701122084
206,20.326671540737152,18.58339701122084
207,36.26606673002243,18.58339701122084
208,12.912973165512085,18.58339701122084
209,15.450040310621262,18.58339701122084
210,10.106670372188091,18.58339701122084
211,-7.393508970737457,18.58339701122084
212,-10.638375878334045,18.58339701122084
213,-5.702032893896103,18.58339701122084
214,22.522780507802963,18.58339701122084
215,12.921494632959366,18.58339701122084
216,18.117473602294922,19.00499116935
217,28.684103950858116,19.00499116935
218,16.983146995306015,19.00499116935
219,38.04505440592766,19.00499116935
220,34.505313485860825,19.00499116935
221,28.341955721378326,19.00499116935
222,16.522106260061264,19.00499116935
223,20.099153131246567,19.00499116935
224,32.18497568368912,19.00499116935
225,13.296518683433533,19.00499116935
226,21.48444354534149,19.00499116935
227,5.460240364074707,19.00499116935
228,21.170865297317505,19.00499116935
229,19.74221694469452,19.00499116935
230,28.23685586452484,19.00499116935
231,32.431264102458954,19.00499116935
232,31.852221965789795,19.00499116935
233,40.17411318421364,19.00499116935
234,9.504113718867302,19.00499116935
235,-5.886992394924164,19.00499116935
236,-12.28006660938263,19.00499116935
237,-8.550165981054306,19.00499116935
238,1.2374453246593475,19.00499116935
239,21.962159484624863,19.00499116935
240,31.282548516988754,20.688058698691663
241,34.77693372964859,20.688058698691663
242,33.342304050922394,20.688058698691663
243,33.71119582653046,20.688058698691663
244,25.761140167713165,20.688058698691663
245,20.84241622686386,20.688058698691663
246,24.803858518600464,20.688058698691663
247,21.411173939704895,20.688058698691663
248,-11.139567971229553,20.688058698691663
249,2.406547784805298,20.688058698691663
250,26.83184289932251,20.688058698691663
251,39.20220875740051,20.688058698691663
252,22.282437324523926,20.688058698691663
253,38.072859048843384,20.688058698691663
254,21.69765669107437,20.688058698691663
255,26.27659285068512,20.688058698691663
256,45.37722671031952,20.688058698691663
257,42.85362094640732,20.688058698691663
258,34.54364616796374,20.688058698691663
259,4.9612390995025635,20.688058698691663
260,-2.535479426383972,20.688058698691663
261,-11.009892910718918,20.688058698691663
262,8.55096447467804,20.688058698691663
263,26.22921222448349,20.688058698691663
264,26.636603087186813,18.6110242483875
265,25.978487700223923,18.6110242483875
266,25.86564102768898,18.6110242483875
267,17.523856729269028,18.6110242483875
268,32.87050360441208,18.6110242483875
269,5.392798095941544,18.6110242483875
270,19.437232822179794,18.6110242483875
271,7.660278767347336,18.6110242483875
272,7.971787869930267,18.6110242483875
273,7.094600319862366,18.6110242483875
274,47.93197989463806,18.6110242483875
275,10.676298379898071,18.6110242483875
276,32.84263551235199,18.6110242483875
277,19.269721269607544,18.6110242483875
278,16.448911547660828,18.6110242483875
279,23.366020917892456,18.6110242483875
280,39.95231229066849,18.6110242483875
281,45.165270924568176,18.6110242483875
282,23.024391785264015,18.6110242483875
283,-4.61750340461731,18.6110242483875
284,-8.202055215835571,18.6110242483875
285,-14.260970830917358,18.6110242483875
286,4.681874871253967,18.6110242483875
287,23.40214294195175,18.6110242483875
288,21.010750144720078,20.249020690875
289,35.19914922118187,20.249020690875
290,29.643676578998566,20.249020690875
291,29.379752814769745,20.249020690875
292,29.31490947306156,20.249020690875
293,21.308464400470257,20.249020690875
294,25.305136054754257,20.249020690875
295,19.85667395591736,20.249020690875
296,27.511479437351227,20.249020690875
297,20.471105337142944,20.249020690875
298,25.494078636169434,20.249020690875
299,13.889737248420715,20.249020690875
300,5.554219603538513,20.249020690875
301,14.834447503089905,20.249020690875
302,26.305338501930237,20.249020690875
303,45.50629222393036,20.249020690875
304,26.028142511844635,20.249020690875
305,39.459878116846085,20.249020690875
306,43.89691028743982,20.249020690875
307,0.48440468311309814,20.249020690875
308,11.763730198144913,20.249020690875
309,-9.10692584514618,20.249020690875
310,12.962799161672592,20.249020690875
311,25.035863548517227,20.249020690875
312,29.704373985528946,19.635120056009168
313,25.86746910214424,19.635120056009168
314,24.85085165500641,19.635120056009168
315,26.253712728619576,19.635120056009168
316,24.212162017822266,19.635120056009168
317,7.282411515712738,19.635120056009168
318,7.204291611909866,19.635120056009168
319,20.472192138433456,19.635120056009168
320,22.3565593957901,19.635120056009168
321,23.016892433166504,19.635120056009168
322,27.852075219154358,19.635120056009168
323,28.044322609901428,19.635120056009168
324,6.830741882324219,19.635120056009168
325,4.842451333999634,19.635120056009168
326,27.39242434501648,19.635120056009168
327,32.872279047966,19.635120056009168
328,23.545520067214966,19.635120056009168
329,37.95980608463287,19.635120056009168
330,59.03759625554085,19.635120056009168
331,5.5743613839149475,19.635120056009168
332,-1.0650612115859985,19.635120056009168
333,-13.390219897031784,19.635120056009168
334,-14.982957690954208,19.635120056009168
335,15.356671258807182,19.635120056009168
336,28.333370357751846,19.8548876557625
337,36.65830770134926,19.8548876557625
338,32.42848180234432,19.8548876557625
339,32.69876280426979,19.8548876557625
340,30.64634543657303,19.8548876557625
341,25.058595165610313,19.8548876557625
342,-2.8901524245738983,19.8548876557625
343,13.249148219823837,19.8548876557625
344,38.46715146303177,19.8548876557625
345,12.136912226676941,19.8548876557625
346,17.698303818702698,19.8548876557625
347,22.526022911071777,19.8548876557625
348,5.181777596473694,19.8548876557625
349,16.245308756828308,19.8548876557625
350,67.02943181991577,19.8548876557625
351,12.943645596504211,19.8548876557625
352,50.408024966716766,19.8548876557625
353,38.6188570857048,19.8548876557625
354,27.47480182349682,19.8548876557625
355,1.257845401763916,19.8548876557625
356,-3.5414729714393616,19.8548876557625
357,-18.103039145469666,19.8548876557625
358,-6.294972360134125,19.8548876557625
359,33.454065695405006,19.8548876557625
360,33.41640651226044,18.539102888291666
361,27.110506117343903,18.539102888291666
362,24.011211782693863,18.539102888291666
363,18.240244358778,18.539102888291666
364,24.02311272919178,18.539102888291666
365,19.203432612121105,18.539102888291666
366,2.260763183236122,18.539102888291666
367,19.83395779132843,18.539102888291666
368,36.233914852142334,18.539102888291666
369,50.79376208782196,18.539102888291666
370,30.69784438610077,18.539102888291666
371,4.075879693031311,18.539102888291666
372,35.4541894197464,18.539102888291666
373,19.06634020805359,18.539102888291666
374,11.158919334411621,18.539102888291666
375,8.630001783370972,18.539102888291666
376,45.110363990068436,18.539102888291666
377,35.88252407312393,18.539102888291666
378,42.34627312421799,18.539102888291666
379,-3.74226114153862,18.539102888291666
380,-6.914076209068298,18.539102888291666
381,-22.054999321699142,18.539102888291666
382,9.748448729515076,18.539102888291666
383,27.54663321375847,18.539102888291666
384,4.476468548178673,18.016700471212506
385,27.28203985095024,18.016700471212506
386,26.75857448577881,18.016700471212506
387,25.40437614917755,18.016700471212506
388,26.03528070449829,18.016700471212506
389,21.961892411112785,18.016700471212506
390,20.43212814629078,18.016700471212506
391,19.479139268398285,18.016700471212506
392,11.019118160009384,18.016700471212506
393,20.169013142585754,18.016700471212506
394,44.24349629878998,18.016700471212506
395,9.854692339897156,18.016700471212506
396,58.98227119445801,18.016700471212506
397,22.453133583068848,18.016700471212506
398,26.611074090003967,18.016700471212506
399,19.417651414871216,18.016700471212506
400,28.662427961826324,18.016700471212506
401,50.308895230293274,18.016700471212506
402,12.731830358505249,18.016700471212506
403,-0.7893449664115906,18.016700471212506
404,-10.11754783987999,18.016700471212506
405,-10.24437603354454,18.016700471212506
406,-1.5248784869909286,18.016700471212506
407,20.94364994764328,18.016700471212506
408,30.478343784809113,19.312683929625
409,34.90407970547676,19.312683929625
410,34.733442425727844,19.312683929625
411,14.29904419183731,19.312683929625
412,34.46791285276413,19.312683929625
413,10.93060477077961,19.312683929625
414,9.773182034492493,19.312683929625
415,34.19898518919945,19.312683929625
416,18.721740663051605,19.312683929625
417,-1.9843028783798218,19.312683929625
418,28.47498905658722,19.312683929625
419,-0.12630689144134521,19.312683929625
420,45.428537249565125,19.312683929625
421,30.263508558273315,19.312683929625
422,43.78227961063385,19.312683929625
423,17.206023275852203,19.312683929625
424,46.815993547439575,19.312683929625
425,50.205722004175186,19.312683929625
426,12.74004901200533,19.312683929625
427,17.137663453817368,19.312683929625
428,-6.380770951509476,19.312683929625
429,5.213248193264008,19.312683929625
430,5.096492260694504,19.312683929625
431,7.196253344416618,19.312683929625
432,28.919472336769104,18.603156982833333
433,25.50506266951561,18.603156982833333
434,33.4670135974884,18.603156982833333
435,35.88269805908203,18.603156982833333
436,41.60853472352028,18.603156982833333
437,2.7948473133146763,18.603156982833333
438,14.15799243748188,18.603156982833333
439,45.74622222781181,18.603156982833333
440,0.5560745596885681,18.603156982833333
441,13.8655304312706,18.603156982833333
442,35.434967279434204,18.603156982833333
443,60.13754904270172,18.603156982833333
444,18.317520439624786,18.603156982833333
445,57.565518379211426,18.603156982833333
446,47.55725158751011,18.603156982833333
447,11.991874426603317,18.603156982833333
448,45.61436103284359,18.603156982833333
449,2.082417944446206,18.603156982833333
450,-9.670785337686539,18.603156982833333
451,1.1120073795318604,18.603156982833333
452,-3.640223354101181,18.603156982833333
453,8.987654760479927,18.603156982833333
454,7.790793001651764,18.603156982833333
455,26.815563082695007,18.603156982833333
456,32.25532042980194,16.984078912583332
457,34.538403421640396,16.984078912583332
458,34.22714900970459,16.984078912583332
459,31.186632230877876,16.984078912583332
460,33.16306817531586,16.984078912583332
461,24.70046302676201,16.984078912583332
462,1.5243200436234474,16.984078912583332
463,-1.661094605922699,16.984078912583332
464,28.485385537147522,16.984078912583332
465,-7.914319157600403,16.984078912583332
466,17.69337010383606,16.984078912583332
467,37.17020666599274,16.984078912583332
468,34.922355473041534,16.984078912583332
469,7.077517986297607,16.984078912583332
470,24.7517591714859,16.984078912583332
471,37.37795013189316,16.984078912583332
472,64.13340032100677,16.984078912583332
473,26.02054789662361,16.984078912583332
474,20.723489737138152,16.984078912583332
475,-3.9386433362960815,16.984078912583332
476,-18.517296731472015,16.984078912583332
477,-8.73087453842163,16.984078912583332
478,-8.024170652031898,16.984078912583332
479,29.604178220033646,16.984078912583332
480,30.130093187093735,18.68590100822917
481,36.454098999500275,18.68590100822917
482,33.81930261850357,18.68590100822917
483,23.224554359912872,18.68590100822917
484,22.418433785438538,18.68590100822917
485,19.011905379593372,18.68590100822917
486,0.965112715959549,18.68590100822917
487,24.92683470249176,18.68590100822917
488,32.94154894351959,18.68590100822917
489,21.194931864738464,18.68590100822917
490,31.927372097969055,18.68590100822917
491,15.371557474136353,18.68590100822917
492,32.760579228401184,18.68590100822917
493,20.62667739391327,18.68590100822917
494,9.876616358757019,18.68590100822917
495,21.090537071228027,18.68590100822917
496,35.30053871870041,18.68590100822917
497,37.74071961641312,18.68590100822917
498,39.921279944479465,18.68590100822917
499,11.464776813983917,18.68590100822917
500,-17.121143341064453,18.68590100822917
501,-11.514477252960205,18.68590100822917
502,-4.7348586320877075,18.68590100822917
503,10.180132508277893,18.68590100822917
504,37.00763916969299,19.55442616983333
505,32.067043259739876,19.55442616983333
506,34.135757714509964,19.55442616983333
507,34.17530810832977,19.55442616983333
508,10.527561604976654,19.55442616983333
509,22.688004299998283,19.55442616983333
510,0.11880838871002197,19.55442616983333
511,27.443576335906982,19.55442616983333
512,6.30295205116272,19.55442616983333
513,8.69483232498169,19.55442616983333
514,13.63105022907257,19.55442616983333
515,43.22956132888794,19.55442616983333
516,6.8271074295043945,19.55442616983333
517,31.580824613571167,19.55442616983333
518,9.192839741706848,19.55442616983333
519,14.267123460769653,19.55442616983333
520,37.48748558759689,19.55442616983333
521,48.49347883462906,19.55442616983333
522,56.16692540049553,19.55442616983333
523,8.59116405248642,19.55442616983333
524,-8.791820853948593,19.55442616983333
525,-14.352633208036423,19.55442616983333
526,5.2945151925086975,19.55442616983333
527,1.9354616701602936,19.55442616983333
528,20.507592290639877,17.655859447666668
529,25.797812595963478,17.655859447666668
530,25.579465240240097,17.655859447666668
531,31.59226456284523,17.655859447666668
532,24.45137730240822,17.655859447666668
533,21.106941610574722,17.655859447666668
534,15.474224656820297,17.655859447666668
535,31.212844669818878,17.655859447666668
536,43.5754252076149,17.655859447666668
537,6.378939688205719,17.655859447666668
538,17.460727334022522,17.655859447666668
539,9.239342451095581,17.655859447666668
540,22.602118253707886,17.655859447666668
541,4.843975186347961,17.655859447666668
542,35.089186787605286,17.655859447666668
543,22.482971668243408,17.655859447666668
544,37.5587657392025,17.655859447666668
545,39.86771583557129,17.655859447666668
546,45.212182968854904,17.655859447666668
547,0.1979750692844391,17.655859447666668
548,-12.376323878765106,17.655859447666668
549,-20.04344618320465,17.655859447666668
550,-3.968941256403923,17.655859447666668
551,15.677996471524239,17.655859447666668
552,34.21726068854332,21.030435933566665
553,32.30058604478836,21.030435933566665
554,27.808785647153854,21.030435933566665
555,31.343578428030014,21.030435933566665
556,27.351181000471115,21.030435933566665
557,17.85246841609478,21.030435933566665
558,26.016558185219765,21.030435933566665
559,17.128772497177124,21.030435933566665
560,-0.20591968297958374,21.030435933566665
561,14.908261895179749,21.030435933566665
562,16.942744612693787,21.030435933566665
563,29.71758508682251,21.030435933566665
564,21.133377194404602,21.030435933566665
565,19.640328288078308,21.030435933566665
566,11.380938053131104,21.030435933566665
567,38.15161323547363,21.030435933566665
568,42.44456058740616,21.030435933566665
569,42.91884857416153,21.030435933566665
570,38.464551128447056,21.030435933566665
571,17.64767012000084,21.030435933566665
572,-8.499155402183533,21.030435933566665
573,-9.934057503938675,21.030435933566665
574,5.104348421096802,21.030435933566665
575,23.009984076023102,21.030435933566665
576,28.914367884397507,18.79069741083333
577,28.884912699460983,18.79069741083333
578,26.49642539024353,18.79069741083333
579,27.555029839277267,18.79069741083333
580,32.40198723971844,18.79069741083333
581,20.346614219248295,18.79069741083333
582,1.7599517405033112,18.79069741083333
583,10.76170301437378,18.79069741083333
584,35.79343032836914,18.79069741083333
585,10.838292956352234,18.79069741083333
586,37.65977203845978,18.79069741083333
587,10.786929488182068,18.79069741083333
588,52.874827206134796,18.79069741083333
589,14.28991961479187,18.79069741083333
590,17.82909333705902,18.79069741083333
591,47.912763595581055,18.79069741083333
592,30.898590564727783,18.79069741083333
593,41.15759128332138,18.79069741083333
594,57.67707672715187,18.79069741083333
595,12.988078117370605,18.79069741083333
596,-7.5445292592048645,18.79069741083333
597,-22.2301287651062,18.79069741083333
598,-11.801004499197006,18.79069741083333
599,15.434255450963974,18.79069741083333
600,25.472718104720116,18.897146411583336
601,24.990408331155777,18.897146411583336
602,26.86699929833412,18.897146411583336
603,25.123117595911026,18.897146411583336
604,31.037253126502037,18.897146411583336
605,14.74638645350933,18.897146411583336
606,6.957984700798988,18.897146411583336
607,18.718641489744186,18.897146411583336
608,8.70409768819809,18.897146411583336
609,6.7421053647994995,18.897146411583336
610,22.495223879814148,18.897146411583336
611,20.9125657081604,18.897146411583336
612,24.256186962127686,18.897146411583336
613,19.41797947883606,18.897146411583336
614,17.288978695869446,18.897146411583336
615,26.644369959831238,18.897146411583336
616,24.501432836055756,18.897146411583336
617,40.145083367824554,18.897146411583336
618,44.3938135355711,18.897146411583336
619,10.795150995254517,18.897146411583336
620,-4.240325376391411,18.897146411583336
621,-10.769216775894165,18.897146411583336
622,-6.2222665548324585,18.897146411583336
623,21.927784323692322,18.897146411583336
624,36.65362432599068,19.416385848541665
625,30.631901264190674,19.416385848541665
626,30.430434465408325,19.416385848541665
627,10.865508317947388,19.416385848541665
628,24.588614404201508,19.416385848541665
629,16.90867029875517,19.416385848541665
630,16.715171724557877,19.416385848541665
631,28.39980909228325,19.416385848541665
632,40.814862847328186,19.416385848541665
633,20.37718427181244,19.416385848541665
634,12.542203426361084,19.416385848541665
635,11.647658109664917,19.416385848541665
636,14.04867672920227,19.416385848541665
637,11.811111569404602,19.416385848541665
638,14.820730686187744,19.416385848541665
639,33.5971257686615,19.416385848541665
640,30.966624200344086,19.416385848541665
641,37.337101101875305,19.416385848541665
642,19.95108200609684,19.416385848541665
643,4.020176947116852,19.416385848541665
644,-5.107229977846146,19.416385848541665
645,-2.3426725268363953,19.416385848541665
646,1.403203397989273,19.416385848541665
647,19.519980877637863,19.416385848541665
648,33.12296748161316,19.82708688558333
649,25.028751760721207,19.82708688558333
650,32.74549913406372,19.82708688558333
651,26.37517359852791,19.82708688558333
652,27.33414250612259,19.82708688558333
653,11.366751067340374,19.82708688558333
654,16.244854480028152,19.82708688558333
655,19.13480693101883,19.82708688558333
656,19.882210850715637,19.82708688558333
657,28.162161469459534,19.82708688558333
658,16.00029706954956,19.82708688558333
659,20.98352360725403,19.82708688558333
660,19.519450664520264,19.82708688558333
661,27.190069675445557,19.82708688558333
662,26.62964117527008,19.82708688558333
663,20.660828709602356,19.82708688558333
664,42.91914880275726,19.82708688558333
665,41.44248524308205,19.82708688558333
666,24.370031595230103,19.82708688558333
667,5.623341262340546,19.82708688558333
668,-12.974498331546783,19.82708688558333
669,-11.82947063446045,19.82708688558333
670,13.41043008863926,19.82708688558333
671,19.112699449062347,19.82708688558333
672,18.303977578878403,19.033724326875
673,30.160904586315155,19.033724326875
674,28.96375411748886,19.033724326875
675,32.39313247799873,19.033724326875
676,27.393982648849487,19.033724326875
677,23.89878659695387,19.033724326875
678,30.6842198073864,19.033724326875
679,-5.766894966363907,19.033724326875
680,56.12183594703674,19.033724326875
681,10.179381728172302,19.033724326875
682,27.104679942131042,19.033724326875
683,21.688994646072388,19.033724326875
684,19.76600408554077,19.033724326875
685,17.74202263355255,19.033724326875
686,18.076451420783997,19.033724326875
687,30.723922669887543,19.033724326875
688,25.654208540916443,19.033724326875
689,46.12666812539101,19.033724326875
690,32.24136745929718,19.033724326875
691,2.123347043991089,19.033724326875
692,-13.741688311100006,19.033724326875
693,-7.570399701595306,19.033724326875
694,3.9633975625038147,19.033724326875
695,5.962800949811935,19.033724326875
696,28.742342054843903,18.993998824416668
697,31.556841254234314,18.993998824416668
698,26.43525928258896,18.993998824416668
699,35.18478989601135,18.993998824416668
700,21.287657558918,18.993998824416668
701,36.321113243699074,18.993998824416668
702,17.921081736683846,18.993998824416668
703,19.33818358182907,18.993998824416668
704,50.35982209444046,18.993998824416668
705,5.278653025627136,18.993998824416668
706,24.89349365234375,18.993998824416668
707,11.033990263938904,18.993998824416668
708,8.131742238998413,18.993998824416668
709,33.18901753425598,18.993998824416668
710,19.998841166496277,18.993998824416668
711,32.66770792007446,18.993998824416668
712,29.99754571914673,18.993998824416668
713,45.01757347583771,18.993998824416668
714,27.936394453048706,18.993998824416668
715,7.174237012863159,18.993998824416668
716,-11.253579288721085,18.993998824416668
717,-15.900340586900711,18.993998824416668
718,2.266924262046814,18.993998824416668
719,0.0,18.993998824416668
