step,absolute_step,district_target,portfolio_net_load,portfolio_solar_generation,portfolio_true_load,tracking_error,average_indoor_temp,average_outdoor_temp,average_rolling_temp_3h,average_cooling_setpoint,average_battery_action,average_cooling_action,load_to_target_ratio,true_load_to_target_ratio,solar_to_true_load_ratio,absolute_tracking_error,squared_tracking_error,hour_of_day,sin_hour,cos_hour,is_solar_hour,is_evening_peak,is_night,portfolio_net_load_lag_1,portfolio_net_load_lag_2,portfolio_net_load_lag_3,portfolio_true_load_lag_1,portfolio_true_load_lag_2,portfolio_true_load_lag_3,portfolio_solar_generation_lag_1,portfolio_solar_generation_lag_2,portfolio_solar_generation_lag_3,district_target_lag_1,district_target_lag_2,district_target_lag_3,tracking_error_lag_1,tracking_error_lag_2,tracking_error_lag_3,average_indoor_temp_lag_1,average_indoor_temp_lag_2,average_indoor_temp_lag_3,average_outdoor_temp_lag_1,average_outdoor_temp_lag_2,average_outdoor_temp_lag_3,average_battery_action_lag_1,average_battery_action_lag_2,average_battery_action_lag_3,average_cooling_action_lag_1,average_cooling_action_lag_2,average_cooling_action_lag_3,portfolio_net_load_ramp,district_target_ramp,tracking_error_ramp,portfolio_solar_generation_ramp,portfolio_net_load_rolling_mean_3h,portfolio_net_load_rolling_std_3h,portfolio_net_load_rolling_mean_6h,portfolio_net_load_rolling_std_6h,portfolio_net_load_rolling_mean_24h,portfolio_net_load_rolling_std_24h,portfolio_true_load_rolling_mean_3h,portfolio_true_load_rolling_std_3h,portfolio_true_load_rolling_mean_6h,portfolio_true_load_rolling_std_6h,portfolio_true_load_rolling_mean_24h,portfolio_true_load_rolling_std_24h,portfolio_solar_generation_rolling_mean_3h,portfolio_solar_generation_rolling_std_3h,portfolio_solar_generation_rolling_mean_6h,portfolio_solar_generation_rolling_std_6h,portfolio_solar_generation_rolling_mean_24h,portfolio_solar_generation_rolling_std_24h,district_target_rolling_mean_3h,district_target_rolling_std_3h,district_target_rolling_mean_6h,district_target_rolling_std_6h,district_target_rolling_mean_24h,district_target_rolling_std_24h,tracking_error_rolling_mean_3h,tracking_error_rolling_std_3h,tracking_error_rolling_mean_6h,tracking_error_rolling_std_6h,tracking_error_rolling_mean_24h,tracking_error_rolling_std_24h,average_indoor_temp_rolling_mean_3h,average_indoor_temp_rolling_std_3h,average_indoor_temp_rolling_mean_6h,average_indoor_temp_rolling_std_6h,average_indoor_temp_rolling_mean_24h,average_indoor_temp_rolling_std_24h,average_outdoor_temp_rolling_mean_3h,average_outdoor_temp_rolling_std_3h,average_outdoor_temp_rolling_mean_6h,average_outdoor_temp_rolling_std_6h,average_outdoor_temp_rolling_mean_24h,average_outdoor_temp_rolling_std_24h,portfolio_net_load_entropy_24h,portfolio_true_load_entropy_24h,portfolio_solar_generation_entropy_24h,district_target_entropy_24h,tracking_error_entropy_24h,portfolio_pca_1,portfolio_pca_2,portfolio_pca_3,portfolio_ica_1,portfolio_ica_2,portfolio_ica_3
522,4146,19.554426169833334,-47.03314208984375,26.45198804140091,-20.581154108047485,-66.58756825967708,26.28438,33.9,35.40000025431315,24.928888,-0.2483495250940323,0.096,-2.405242765957339,-1.0525061655220331,1.285252901817231,66.58756825967708,4433.9042467371555,18,-1.0,-1.8369701987210297e-16,0,1,0,-14.126519620418549,-40.31684821844101,-7.026601076126099,36.68432170152664,30.89934593439102,77.59698498249054,50.81084135174751,71.21619415283203,84.62358605861664,19.554426169833334,19.554426169833334,19.554426169833334,-33.68094579025188,-59.871274388274344,-26.581027245959433,25.850702,25.38411,23.876587,35.6,36.7,37.2,0.0,0.0,0.1,0.144,0.096,0.28,-32.9066224694252,0.0,-32.9066224694252,-24.358853310346603,-33.82550330956777,17.387197003277578,-22.62266198794047,18.733435198586623,7.175058454585572,25.231304851694347,15.66750450929006,31.52523473066933,46.65468444426855,39.63139412693635,39.86079331114888,30.29799783259013,49.49300784866015,22.411181384591707,69.27734644711018,26.3176367749721,32.68573483615182,38.436921811651054,19.554426169833334,0.0,19.554426169833334,0.0,19.37348342783247,0.3603086334332069,-53.379929479401106,17.387197003277556,-42.17708815777381,18.73343519858659,-12.198424973246894,25.352664527915028,25.839730666666668,0.4502352672118249,24.692442333333332,1.315407398922265,23.897914416666666,1.0602013332206917,35.4,1.4106735979666871,36.4,1.4296852800533573,30.14861104166667,4.8174926196163534,2.7841591278514217,2.673533209849189,2.3443609377704338,0.7382848661434506,2.7841591278514217,5.985337058769795,-3.8767845978188213,0.8266310209323426,0.48515241239173224,-1.219703142794791,-2.2698928069102746
523,4147,19.554426169833334,-20.58127184212208,4.5707389414310455,-16.010532721877098,-40.13569801195541,25.93647,32.8,34.09999974568685,24.857779,-0.2483495250940323,0.112,-1.0525121863622033,-0.8187677092646074,0.285483251590999,40.13569801195541,1610.8742549068816,19,-0.9659258262890684,0.2588190451025203,0,1,0,-47.03314208984375,-14.126519620418549,-40.31684821844101,-20.581154108047485,36.68432170152664,30.89934593439102,26.45198804140091,50.81084135174751,71.21619415283203,19.554426169833334,19.554426169833334,19.554426169833334,-66.58756825967708,-33.68094579025188,-59.871274388274344,26.28438,25.850702,25.38411,33.9,35.6,36.7,-0.2483495250940323,0.0,0.0,0.096,0.144,0.096,26.45187024772167,0.0,26.451870247721672,-21.881249099969864,-27.246977850794792,17.436604544229958,-21.522365900377434,18.605451956955797,7.4402169091627,24.888249444354877,0.03087829053401947,31.824971804796032,32.24591662734747,44.65120601790841,40.11164513664941,29.783846752808895,27.27785611152649,23.131111328275672,53.76828251282374,32.87324835627347,32.67142819985747,38.44777051446151,19.554426169833334,0.0,19.554426169833334,0.0,19.40967197623264,0.3306418782358979,-46.80140402062813,17.43660454422994,-41.07679207021077,18.605451956955765,-11.969455067069939,25.060728231881907,26.023850666666664,0.2296642932658673,25.068108,1.2909150094401953,23.90458466666667,1.0729603707852022,34.09999999999999,1.4106735979667404,35.666666666666664,1.965366802067187,30.265277708333333,4.847547653066826,2.7841591278514217,2.7008257945180882,2.3443609377704338,0.6500224216483541,2.7841591278514217,4.867928435325383,-3.871815910636784,2.4577996880876913,-0.27255716636809224,-0.8241964088864784,-2.480841016268552
524,4148,19.554426169833334,15.156583726406096,0.0,15.156583726406096,-4.397842443427237,25.927011,31.700003,32.800000508626304,24.86,-0.2483495250940323,0.112,0.7750973408267587,0.7750973408267587,0.0,4.397842443427237,19.34101815721005,20,-0.8660254037844386,0.5000000000000001,0,1,0,-20.58127184212208,-47.03314208984375,-14.126519620418549,-16.010532721877098,-20.581154108047485,36.68432170152664,4.5707389414310455,26.45198804140091,50.81084135174751,19.554426169833334,19.554426169833334,19.554426169833334,-40.13569801195541,-66.58756825967708,-33.68094579025188,25.93647,26.28438,25.850702,32.8,33.9,35.6,-0.2483495250940323,-0.2483495250940323,0.0,0.112,0.096,0.144,35.737855568528175,0.0,35.737855568528175,-4.5707389414310455,-17.485943401853245,31.21019533565812,-18.987966520090897,22.70044021541283,6.577264940055708,24.209535885881028,-7.145034367839496,19.448503083274062,20.62425825248162,36.549374928088454,39.24869316754241,30.20916388454841,10.340908994277319,14.138531206058246,39.612224757671356,34.987050319242364,32.67142819985747,38.44777051446151,19.554426169833334,0.0,19.554426169833334,0.0,19.445860524632817,0.29341555969159905,-37.04036957168658,31.21019533565811,-38.542392689924235,22.700440215412804,-12.868595584577106,24.34629584306412,26.049286999999996,0.2036514354405038,25.543210000000002,0.8658852081302629,23.965393958333333,1.1451808298233113,32.80000099999999,1.0999985000005985,34.6500005,2.2043131492604404,30.381944500000003,4.846954695190822,2.7689704621597437,2.673533209849189,2.3443609377704338,0.5435644431995964,2.7689704621597437,3.360630908985244,-3.3350953327705155,3.1756843345862564,-0.7285051508843836,-0.42022640527452587,-2.263735716375297
525,4149,19.554426169833334,35.0095943659544,0.0,35.0095943659544,15.455168196121065,25.138575,30.0,31.5,24.873335,-0.2483495250940323,0.16,1.7903667466434494,1.7903667466434494,0.0,15.455168196121065,238.86222397039205,21,-0.7071067811865477,0.7071067811865474,0,1,0,15.156583726406096,-20.58127184212208,-47.03314208984375,15.156583726406096,-16.010532721877098,-20.581154108047485,0.0,4.5707389414310455,26.45198804140091,19.554426169833334,19.554426169833334,19.554426169833334,-4.397842443427237,-40.13569801195541,-66.58756825967708,25.927011,25.93647,26.28438,31.700003,32.8,33.9,-0.2483495250940323,-0.2483495250940323,-0.2483495250940323,0.112,0.112,0.096,19.8530106395483,0.0,19.8530106395483,0.0,9.861635416746138,28.171145870243624,-11.981933946410814,31.795299318248144,6.890982427013417,24.53872959361014,11.385215123494467,25.71829616963172,13.526359816392263,25.838147646303867,39.56241065450013,30.12060322639405,1.5235796471436818,2.6389173582319003,25.508293747901917,29.899996437203914,32.67142819985747,38.44777051446151,19.554426169833334,0.0,19.554426169833334,0.0,19.482049073032986,0.24521057971429563,-9.6927907530872,28.171145870243613,-31.536360116244154,31.79529931824813,-12.59106664601957,24.640164524309967,25.667351999999998,0.4579587371881494,25.753541333333335,0.4170006255868935,23.958410375,1.1371316591172884,31.500000999999987,1.4106738106322487,33.450000499999994,2.4809268227826253,30.473611291666668,4.816710348125491,2.7841591278514217,2.673533209849189,2.3443609377704338,0.41381685030363374,2.7841591278514217,1.0876492891874538,-2.3606918748741754,2.745186221176819,-0.7692978331841006,0.1118060934633421,-1.5669188750088539
526,4150,19.554426169833334,36.91262966394424,0.0,36.91262966394424,17.35820349411091,24.035799,28.9,30.200000127156574,24.731112,0.0,0.1799999999999999,1.8876866721357317,1.8876866721357317,0.0,17.35820349411091,301.3072285429642,22,-0.5000000000000004,0.8660254037844384,0,0,1,35.0095943659544,15.156583726406096,-20.58127184212208,35.0095943659544,15.156583726406096,-16.010532721877098,0.0,0.0,4.5707389414310455,19.554426169833334,19.554426169833334,19.554426169833334,15.455168196121065,-4.397842443427237,-40.13569801195541,25.138575,25.927011,25.93647,30.0,31.700003,32.8,-0.2483495250940323,-0.2483495250940323,-0.2483495250940323,0.16,0.112,0.112,1.9030352979898382,0.0,1.9030352979898453,0.0,29.02626925210158,12.049129357452193,0.8896457006533941,33.61086402300423,6.455144701215128,23.87230599207566,29.02626925210158,12.049129357452198,14.5285737713178,26.747410128155003,39.12657292870183,30.07832402655148,0.0,0.0,13.638928055763245,20.91037433248858,32.67142819985747,38.44777051446151,19.554426169833334,0.0,19.554426169833334,0.0,19.518237621433162,0.17728695622471013,9.471843082268242,12.049129357452175,-18.664780469179945,33.61086402300423,-13.063092920218033,23.912806794117497,25.033794999999998,0.9499499163302972,25.528822833333336,0.822267158157588,23.995141041666667,1.1241911106953184,30.20000099999999,1.4106751929497654,32.1500005,2.4809271371811987,30.5444445,4.778827363423531,3.0383201891060003,2.6216535224393334,2.3443609377704338,0.24988229283318544,3.0383201891060003,-1.6818989459141647,-0.9749847227612264,0.21194594503185615,0.04342111151220712,0.660674783873857,-0.23526707945953562
527,4151,19.554426169833334,28.85777659714222,0.0,28.85777659714222,9.303350427308883,24.359459,28.049997,28.98333295186361,24.762224,0.0,0.108,1.4757669872300023,1.4757669872300023,0.0,9.303350427308883,86.55232917330838,23,-0.25881904510252157,0.9659258262890681,0,0,1,36.91262966394424,35.0095943659544,15.156583726406096,36.91262966394424,35.0095943659544,15.156583726406096,0.0,0.0,0.0,19.554426169833334,19.554426169833334,19.554426169833334,17.35820349411091,15.455168196121065,-4.397842443427237,24.035799,25.138575,25.927011,28.9,30.0,31.700003,0.0,-0.2483495250940323,-0.2483495250940323,0.1799999999999999,0.16,0.112,-8.054853066802018,0.0,-8.054853066802027,0.0,33.593333542346954,4.210048755336334,8.053695070246855,34.34309364788773,6.3382005315894885,23.750004246756728,33.593333542346954,4.2100487553363,13.224149587253729,25.617804337544154,39.00962875907619,30.114033079829028,0.0,0.0,5.1704544971386595,10.58487342929875,32.67142819985747,38.44777051446151,19.554426169833334,0.0,19.554426169833334,0.0,19.554426169833334,0.0,14.038907372513615,4.210048755336289,-11.500731099586483,34.343093647887734,-13.216225638243847,23.750004246756713,24.51127766666667,0.5668468992640345,25.280282333333332,0.9245309830238532,24.02899583333333,1.1223397433386353,28.983332333333326,0.9776687237184798,30.89166666666667,2.2883227584129573,30.625694375,4.716143121609022,3.0383201891060003,2.6216535224393334,2.3443609377704338,0.0,3.0383201891060003,-2.808855406284527,-1.1805153962198311,-0.8386987606622753,0.5240801137051727,0.9960168363480493,0.018785683769418113
528,4152,17.655859447666668,26.466047033667564,0.0,26.466047033667564,8.810187586000897,23.624428,26.950003,27.966666539510097,24.704445,0.0,0.144,1.498995113243622,1.498995113243622,0.0,8.810187586000897,77.6194053005243,0,0.0,1.0,0,0,1,28.85777659714222,36.91262966394424,35.0095943659544,28.85777659714222,36.91262966394424,35.0095943659544,0.0,0.0,0.0,19.554426169833334,19.554426169833334,19.554426169833334,9.303350427308883,17.35820349411091,15.455168196121065,24.359459,24.035799,25.138575,28.049997,28.9,30.0,0.0,0.0,-0.2483495250940323,0.108,0.1799999999999999,0.16,-2.391729563474655,-1.8985667221666667,-0.4931628413079867,0.0,30.745484431584675,5.473148345693145,20.30355992416541,21.45385909073171,6.46436382116129,23.8526115696067,30.745484431584675,5.4731483456931445,21.06534977753957,19.72309439661247,39.13579204864799,30.052238959251525,0.0,0.0,0.7617898235718409,1.8659963590032753,32.67142819985747,38.44777051446151,18.92157059577778,1.0961380081174046,19.237998382805557,0.7750866186560864,19.475319223076387,0.3875433093279906,11.823913835806891,4.799174294972198,1.0655615413598463,21.576579579074746,-13.0109554019151,23.92486993825298,24.006562000000002,0.36838667778150996,24.836956999999998,0.9826703450107671,24.048120333333333,1.1108367004485555,27.966666666666658,0.9776656040505026,29.733333833333333,2.218933912191174,30.6819445,4.661327026932887,3.0383201891060003,2.6216535224393334,2.3443609377704338,0.24988229283318544,3.0383201891060003,-3.019309327912304,-0.9947380000304195,-0.9874956012356941,0.5515264470284967,1.0274665157682945,0.14163981748717244
529,4153,17.655859447666668,25.44700102508068,0.0,25.44700102508068,7.791141577414013,23.503813,26.1,27.033333460489903,24.733335,0.0,0.1079999999999999,1.441277956423831,1.441277956423831,0.0,7.791141577414013,60.701887079309316,1,0.25881904510252074,0.9659258262890683,0,0,1,26.466047033667564,28.85777659714222,36.91262966394424,26.466047033667564,28.85777659714222,36.91262966394424,0.0,0.0,0.0,17.655859447666668,19.554426169833334,19.554426169833334,8.810187586000897,9.303350427308883,17.35820349411091,23.624428,24.359459,24.035799,26.950003,28.049997,28.9,0.0,0.0,0.0,0.144,0.108,0.1799999999999999,-1.0190460085868835,0.0,-1.0190460085868835,0.0,26.923608218630154,1.7508195735807544,27.974938735365868,7.7862128154347,6.6035378926123185,23.95736423052059,26.923608218630154,1.7508195735808532,27.974938735365868,7.786212815435457,39.27496612009902,29.977589372826053,0.0,0.0,0.0,0.0,32.67142819985747,38.44777051446151,18.288715021722222,1.0961380081174095,18.92157059577778,0.9804156395486433,19.396212276319446,0.5360220603270344,8.634893196907926,0.7711938754701141,9.053368139588082,7.64987900817069,-12.792674383707128,24.09632121827067,23.829233333333335,0.46313220331804344,24.43151416666667,0.9391747202492949,24.059026166666666,1.1038419409378475,27.033333333333328,0.9776656040505564,28.616667166666662,2.0461351486819934,30.727777833333334,4.608133675926013,3.0383201891060003,2.5994839817876882,2.3443609377704338,0.41381685030363374,3.0383201891060003,-3.171608343918987,-1.0492193762484998,-1.1409264428585633,0.6265012829890177,1.0762962334926018,0.16816438505705275
530,4154,17.655859447666668,18.856384307146072,0.0,18.856384307146072,1.200524859479405,23.301731,25.6,26.21666717529297,24.711113,0.0,0.096,1.0679958323167364,1.0679958323167364,0.0,1.200524859479405,1.4412599382280449,2,0.49999999999999994,0.8660254037844387,0,0,1,25.44700102508068,26.466047033667564,28.85777659714222,25.44700102508068,26.466047033667564,28.85777659714222,0.0,0.0,0.0,17.655859447666668,17.655859447666668,19.554426169833334,7.791141577414013,8.810187586000897,9.303350427308883,23.503813,23.624428,24.359459,26.1,26.950003,28.049997,0.0,0.0,0.0,0.1079999999999999,0.144,0.108,-6.5906167179346085,0.0,-6.5906167179346085,0.0,23.58981078863144,4.130812073143314,28.591572165489197,6.6284528969889545,6.599562778137624,23.955234091542973,23.58981078863144,4.130812073143391,28.591572165489197,6.628452896989834,39.27099100562433,29.980407647703768,0.0,0.0,0.0,0.0,32.67142819985747,38.44777051446151,17.655859447666668,0.0,18.60514280875,1.0398878206592825,19.317105329562498,0.641396521394514,5.933951340964767,4.130812073143271,9.98642935673919,5.7984774936507,-12.717542551424877,24.13875578008627,23.476657333333335,0.16305339961563323,23.9939675,0.6784485961196107,24.083053041666663,1.07955277227806,26.216667666666662,0.6825214526574442,27.600000000000005,1.6926306980566037,30.77777783333333,4.542533006411051,3.0383201891060003,2.5994839817876882,2.3443609377704338,0.5435644431995964,3.002705481927944,-2.9814209959155944,-1.2645521793751364,-1.2083522567986718,0.7007367695556856,1.0477562022958071,0.08008567335270324
531,4155,17.655859447666668,13.984053537249563,0.0,13.984053537249563,-3.6718059104171026,23.96474,25.0,25.56666692097982,24.644445,0.0,0.036,0.7920347110774949,0.7920347110774949,0.0,3.6718059104171026,13.482158643773968,3,0.7071067811865475,0.7071067811865476,0,0,1,18.856384307146072,25.44700102508068,26.466047033667564,18.856384307146072,25.44700102508068,26.466047033667564,0.0,0.0,0.0,17.655859447666668,17.655859447666668,17.655859447666668,1.200524859479405,7.791141577414013,8.810187586000897,23.301731,23.503813,23.624428,25.6,26.1,26.950003,0.0,0.0,0.0,0.096,0.1079999999999999,0.144,-4.872330769896509,0.0,-4.872330769896507,0.0,19.42914628982544,5.752897834465471,25.08731536070506,7.977363424383466,6.5761146225656075,23.947390989892256,19.42914628982544,5.752897834465556,25.08731536070506,7.97736342438425,39.24754285005231,30.00079870756709,0.0,0.0,0.0,0.0,32.67142819985747,38.44777051446151,17.655859447666668,0.0,18.288715021722222,0.9804156395486235,19.237998382805557,0.7227719986995371,1.773286842158767,5.752897834465436,6.79860033898283,7.263311493565453,-12.66188376023995,24.158837839373533,23.59009466666667,0.3398214649227131,23.798328333333334,0.3905233166865144,24.107855791666665,1.0692342855562296,25.566666666666663,0.550757054729855,26.76666666666667,1.4938759475505818,30.786111291666668,4.531259192077041,3.0383201891060003,2.5994839817876882,2.3443609377704338,0.6500224216483541,3.002705481927944,-2.644184928978453,-1.7536837434707981,-0.9901332079747811,0.7009047770592531,1.0246940263320339,-0.1852932803852994
532,4156,17.655859447666668,21.52640800178051,0.0,21.52640800178051,3.8705485541138422,23.456287,25.0,25.200000127156574,24.644445,0.0,0.1079999999999999,1.2192217583271563,1.2192217583271563,0.0,3.8705485541138422,14.981146109752755,4,0.8660254037844386,0.5000000000000001,0,0,1,13.984053537249563,18.856384307146072,25.44700102508068,13.984053537249563,18.856384307146072,25.44700102508068,0.0,0.0,0.0,17.655859447666668,17.655859447666668,17.655859447666668,-3.6718059104171026,1.200524859479405,7.791141577414013,23.96474,23.301731,23.503813,25.0,25.6,26.1,0.0,0.0,0.0,0.036,0.096,0.1079999999999999,7.542354464530947,0.0,7.542354464530945,0.0,18.122281948725384,3.824389810366943,22.52294508367777,5.505954401658265,6.222911616476874,23.647472924066225,18.122281948725384,3.824389810367087,22.52294508367777,5.505954401659459,38.89433984396358,30.163821117787442,0.0,0.0,0.0,0.0,32.67142819985747,38.44777051446151,17.655859447666668,0.0,17.972287234694445,0.7750866186560369,19.15889143604861,0.7876225253880567,0.46642250105871,3.824389810366891,4.550657848983318,5.109349569051087,-12.93597981957174,23.92138327036404,23.574252666666666,0.34688925812745836,23.701743000000004,0.3917064974875553,24.126608666666666,1.0528949945363482,25.199999999999992,0.3464101615158145,26.11666666666667,1.199443765530536,30.811111291666663,4.496011727138319,3.0383201891060003,2.6216535224393334,2.3443609377704338,0.7382848661434506,2.9906015629507228,-2.6431655449998996,-1.2397556853576996,-0.9929685702160594,0.6079636060584693,0.9490076560137833,0.01010927848780704
533,4157,17.655859447666668,14.499650985002518,0.0,14.499650985002518,-3.15620846266415,24.171436,24.4,24.799999872843426,24.644445,0.0,0.012,0.8212373363731947,0.8212373363731947,0.0,3.15620846266415,9.961651859792797,5,0.9659258262890683,0.25881904510252074,0,0,1,21.52640800178051,13.984053537249563,18.856384307146072,21.52640800178051,13.984053537249563,18.856384307146072,0.0,0.0,0.0,17.655859447666668,17.655859447666668,17.655859447666668,3.8705485541138422,-3.6718059104171026,1.200524859479405,23.456287,23.96474,23.301731,25.0,25.0,25.6,0.0,0.0,0.0,0.1079999999999999,0.036,0.096,-7.026757016777992,0.0,-7.026757016777992,0.0,16.670037508010864,4.213633937778829,20.129924148321155,5.319051270165109,5.848223156916599,23.4322112348674,16.670037508010864,4.213633937778974,20.12992414832115,5.3190512701663994,38.5196513844033,30.418240479856976,0.0,0.0,0.0,0.0,32.67142819985747,38.44777051446151,17.655859447666668,0.0,17.655859447666668,0.0,19.07978448929167,0.839785174220522,-0.9858219396558082,4.213633937778781,2.4740647006544787,5.319051270165215,-13.23156133237507,23.747012337689945,23.86415433333333,0.3680321049911656,23.670405833333334,0.33145104325516067,24.157914833333336,1.0420889808170442,24.799999999999994,0.3464101615158796,25.508333833333335,0.9145591269392583,30.786111291666668,4.531259192077041,3.0535088547976783,2.6216535224393334,2.3443609377704338,0.8112781244591328,3.0383201891060003,-2.5628336413459087,-1.7908600991868615,-1.088186857498224,0.7535565553418713,1.0020170594069082,-0.18809761728126828
534,4158,17.655859447666668,21.079761996865273,3.7330055497586727,24.812767267227173,3.423902549198605,23.758677,25.0,24.799999872843426,24.751114,0.0,0.072,1.1939244338772288,1.4053559578546022,0.1504469658464414,3.423902549198605,11.723108666408704,6,1.0,6.123233995736766e-17,0,0,0,14.499650985002518,21.52640800178051,13.984053537249563,14.499650985002518,21.52640800178051,13.984053537249563,0.0,0.0,0.0,17.655859447666668,17.655859447666668,17.655859447666668,-3.15620846266415,3.8705485541138422,-3.6718059104171026,24.171436,23.456287,23.96474,24.4,25.0,25.0,0.0,0.0,0.0,0.012,0.1079999999999999,0.036,6.580111011862755,0.0,6.580111011862755,3.7330055497586727,19.0352736612161,3.9343078119493633,19.23220997552077,4.4132057821330255,5.3595556157330675,22.963133821969095,20.279608751336735,5.268393791361378,19.854377520581085,4.955573485824133,38.03659708363314,30.545053248180352,1.2443351832528908,2.1552517590409863,0.6221675916264454,1.5239931339902228,32.677041464640446,38.44335095143397,17.655859447666668,0.0,17.655859447666668,0.0,19.00067754253472,0.8815152018711426,1.3794142135494276,3.934307811949313,1.576350527854097,4.413205782133149,-13.641121926801658,23.351847068653637,23.795466666666666,0.35899113182671494,23.692780666666664,0.3322568311054485,24.160662791666667,1.0408952287612743,24.799999999999994,0.3464101615158796,25.183333333333334,0.5879342366849877,30.750694625000005,4.574631902236926,3.038320189106,2.5842953160960103,2.3443609377704338,0.8708644692353644,3.0110276044371003,-2.3893086175122225,-1.089667670410833,-1.0966005756118349,0.632929876244197,0.846351504524612,0.06125846546443205
535,4159,17.655859447666668,15.617007434368134,14.724421925842762,30.34142944216728,-2.038852013298534,23.593864,26.700003,25.36666679382324,24.877779,0.0,0.12,0.8845226413233311,1.7184906535070201,0.48529097659763093,2.038852013298534,4.156917532131486,7,0.9659258262890683,-0.25881904510252063,0,0,0,21.079761996865273,14.499650985002518,21.52640800178051,24.812767267227173,14.499650985002518,21.52640800178051,3.7330055497586727,0.0,0.0,17.655859447666668,17.655859447666668,17.655859447666668,3.423902549198605,-3.15620846266415,3.8705485541138422,23.758677,24.171436,23.456287,25.0,24.4,25.0,0.0,0.0,0.0,0.072,0.012,0.1079999999999999,-5.462754562497139,0.0,-5.462754562497139,10.99141637608409,17.06547347207864,3.5210801792790556,17.593877710402015,3.3383586486641583,5.047913392384847,22.76182432678158,23.217949231465656,8.040402328047263,20.670115590095516,6.284851495805561,37.838066095486276,30.580392029685214,6.1524758252004785,7.654575597175558,3.0762379126002393,5.8985505561178035,32.790152701394014,38.38384566769215,17.655859447666668,0.0,17.655859447666668,0.0,18.92157059577778,0.9142422979531445,-0.5903859755880312,3.5210801792789983,-0.061981737264660865,3.3383586486643084,-13.873657203392932,23.20059682881978,23.841325666666666,0.2975238736172742,23.707789166666668,0.32394357735466023,24.163036541666667,1.0394748738869706,25.36666766666666,1.1930370209418195,25.28333383333333,0.7909920142883052,30.729861291666666,4.592608366099774,3.038320189106,2.5842953160960103,2.3443609377704338,0.9182958340544896,3.038320189106,-1.8257488632389534,-0.5722555526611306,-1.7260100445802602,0.8332671387417369,0.5774906284210536,0.32566615030372753
536,4160,17.655859447666668,5.637306332588196,33.555320113897324,39.19262647628784,-12.018553115078472,24.67415,28.049997,26.583333333333336,24.815557,0.0,0.06,0.3192881291889709,2.219808477193535,0.8561641086581084,12.018553115078472,144.44561897996243,8,0.8660254037844387,-0.49999999999999983,0,0,0,15.617007434368134,21.079761996865273,14.499650985002518,30.34142944216728,24.812767267227173,14.499650985002518,14.724421925842762,3.7330055497586727,0.0,17.655859447666668,17.655859447666668,17.655859447666668,-2.038852013298534,3.423902549198605,-3.15620846266415,23.593864,23.758677,24.171436,26.700003,25.0,24.4,0.0,0.0,0.0,0.12,0.072,0.012,-9.979701101779938,0.0,-9.979701101779938,18.83089818805456,14.111358587940535,7.830555093500977,15.390698047975702,5.79594452685523,4.841610096395015,22.731841052715204,31.4489410618941,7.253621454761517,24.05948928495248,9.678465330037355,37.742888606463865,30.57212788296562,17.33758252983292,15.081911939382852,8.66879126491646,13.459686381657361,32.90127851084495,38.38196080754828,17.655859447666668,0.0,17.655859447666668,0.0,18.842463649020832,0.9389083680268098,-3.5445008597261385,7.830555093500951,-2.2651613996909736,5.795944526855305,-14.000853552625818,23.180879863553216,24.008897,0.5819896878372516,23.936525666666668,0.4426612504923335,24.182115,1.0446832699338302,26.583333333333325,1.5283420047043161,25.691666666666666,1.3915513093917968,30.684027833333335,4.614497385978606,3.038320189106,2.5842953160960103,2.3443609377704338,0.954434002924965,3.038320189106,-0.6223228064321124,-0.7136836741960231,-1.6033095432186695,0.8332866033870556,0.2372723948604447,0.12011399414620313
537,4161,17.655859447666668,-3.016669988632202,56.119066059589386,53.10239601135254,-20.67252943629887,23.943445,30.6,28.450000127156574,24.866665,0.0,0.1679999999999999,-0.17085942473675586,3.0076358596841186,1.0568085486488241,20.67252943629887,427.35347329464327,9,0.7071067811865476,-0.7071067811865475,0,0,0,5.637306332588196,15.617007434368134,21.079761996865273,39.19262647628784,30.34142944216728,24.812767267227173,33.555320113897324,14.724421925842762,3.7330055497586727,17.655859447666668,17.655859447666668,17.655859447666668,-12.018553115078472,-2.038852013298534,3.423902549198605,24.67415,23.593864,23.758677,28.049997,26.700003,25.0,0.0,0.0,0.0,0.06,0.12,0.072,-8.653976321220398,0.0,-8.653976321220398,22.563745945692062,6.079214592774709,9.324695478079983,12.557244126995407,9.55663797905501,4.899086264272531,22.70920113877668,40.87881730993589,11.47378880041389,30.57921303063631,13.822436073397105,37.870470252508916,30.632008840756527,34.79960269977649,20.725354523023892,18.02196894151469,22.615502769817137,32.97138399397954,38.42451861593452,17.655859447666668,0.0,17.655859447666668,0.0,18.76335670226389,0.956137481580073,-11.576644854891962,9.324695478079962,-5.098615320671268,9.556637979055045,-13.864270437991358,23.129306643244245,24.070486333333335,0.5512341478267078,23.9329765,0.44247512076982337,24.177610541666667,1.0455034527106124,28.449999999999992,1.980529209582653,26.625,2.3693350079723805,30.693750124999998,4.614045446703044,3.038320189106,2.5842953160960103,2.3443609377704338,0.9798687566511528,3.038320189106,0.8293818495145026,0.08317516665626003,-1.9851375069892276,0.8929967397454979,-0.3333968348477697,0.3465638006317355
