step,resstock-amy2018-2021-release-1-6887,resstock-amy2018-2021-release-1-123182,resstock-amy2018-2021-release-1-155572,resstock-amy2018-2021-release-1-20687,resstock-amy2018-2021-release-1-21356,resstock-amy2018-2021-release-1-223548,resstock-amy2018-2021-release-1-237652,resstock-amy2018-2021-release-1-249373,resstock-amy2018-2021-release-1-276878,resstock-amy2018-2021-release-1-283562,resstock-amy2018-2021-release-1-284099,resstock-amy2018-2021-release-1-290742,resstock-amy2018-2021-release-1-304920,resstock-amy2018-2021-release-1-321547,resstock-amy2018-2021-release-1-346066,resstock-amy2018-2021-release-1-394712,resstock-amy2018-2021-release-1-406573,resstock-amy2018-2021-release-1-412815,resstock-amy2018-2021-release-1-46421,resstock-amy2018-2021-release-1-471221,resstock-amy2018-2021-release-1-474782,resstock-amy2018-2021-release-1-494842,resstock-amy2018-2021-release-1-519975,resstock-amy2018-2021-release-1-92392,resstock-amy2018-2021-release-1-97045
12,21.77777862548828,23.88888931274414,27.22222137451172,26.66666603088379,27.218896865844727,25.0,25.55555534362793,25.55555534362793,26.05555534362793,22.22222137451172,26.66666030883789,23.73739242553711,23.88888931274414,27.22222137451172,22.77777862548828,26.66666603088379,27.221019744873047,27.22222137451172,27.22222137451172,23.33333396911621,25.340364456176758,23.88888931274414,27.22222137451172,25.49979591369629,25.55555534362793
13,21.761268615722656,23.8354434967041,27.3227596282959,26.518516540527344,27.609962463378906,24.936079025268555,25.789968490600586,25.367509841918945,26.108470916748047,22.188541412353516,26.241037368774414,23.35132598876953,23.794322967529297,27.358726501464844,22.852054595947266,26.659725189208984,25.58829116821289,27.069446563720703,27.6900577545166,23.317829132080078,24.942150115966797,23.88302230834961,27.15062141418457,26.45327377319336,25.53649139404297
14,20.354171752929688,22.904342651367188,26.667757034301758,23.98525619506836,25.51632308959961,23.3920841217041,24.635597229003906,20.761287689208984,23.847291946411133,23.166833877563477,28.53896141052246,21.878135681152344,21.628517150878906,23.87218475341797,22.45954704284668,24.365068435668945,28.969417572021484,23.051612854003906,27.279172897338867,22.40275764465332,23.90985870361328,21.595069885253906,25.29032325744629,22.20447540283203,23.448272705078125
15,20.169214248657227,22.765485763549805,27.044906616210938,25.263517379760742,26.525291442871094,23.240074157714844,24.303884506225586,24.29634666442871,24.84180450439453,21.36195182800293,25.70306396484375,21.262653350830078,22.752437591552734,24.758026123046875,22.884262084960938,25.20371437072754,21.24846649169922,25.75143814086914,28.21343994140625,22.63509178161621,23.63913345336914,22.86350440979004,25.06828498840332,23.043453216552734,24.048099517822266
16,19.72576141357422,22.26821517944336,26.989870071411133,24.326499938964844,24.676860809326172,22.53797149658203,23.583269119262695,20.56332015991211,24.146438598632812,22.7333984375,25.52992820739746,20.860313415527344,22.128353118896484,23.437454223632812,24.007232666015625,25.336849212646484,26.74493408203125,22.45330047607422,28.10408592224121,23.086145401000977,23.214767456054688,23.251911163330078,25.17743492126465,23.603437423706055,23.699691772460938
17,19.481739044189453,23.780729293823242,26.632747650146484,24.076583862304688,25.987632751464844,22.763383865356445,23.45877456665039,22.94884490966797,24.239578247070312,24.95503807067871,25.0629825592041,20.956695556640625,22.582542419433594,24.28615379333496,24.298364639282227,25.344070434570312,17.147560119628906,25.379352569580078,28.223663330078125,24.260692596435547,23.62950325012207,23.080162048339844,25.071455001831055,24.993356704711914,24.696311950683594
18,22.186992645263672,24.75110626220703,29.562171936035156,23.58727264404297,27.408626556396484,23.478008270263672,23.74639129638672,21.794836044311523,24.184917449951172,23.417957305908203,24.905309677124023,21.82651138305664,23.413761138916016,24.17296600341797,25.1342830657959,25.584270477294922,23.721961975097656,22.35009765625,28.219820022583008,26.127595901489258,23.524738311767578,23.032642364501953,25.8544979095459,25.171459197998047,26.022499084472656
19,21.887435913085938,25.16806411743164,30.441242218017578,23.616870880126953,27.745166778564453,25.04200553894043,23.411592483520508,22.744464874267578,24.600208282470703,25.034616470336914,24.919065475463867,23.44289779663086,24.025882720947266,25.45977020263672,25.349111557006836,25.845298767089844,24.59591293334961,23.776065826416016,28.55291175842285,25.52271270751953,23.880355834960938,24.228530883789062,26.15110969543457,26.155710220336914,24.963088989257812
20,23.948650360107422,24.912111282348633,29.424306869506836,23.42201805114746,28.028820037841797,25.754436492919922,26.501510620117188,24.539823532104492,26.18494415283203,23.716625213623047,25.189258575439453,24.844215393066406,25.38988494873047,25.450538635253906,24.76058006286621,25.86983871459961,26.201061248779297,23.381778717041016,28.3718318939209,26.019874572753906,23.663070678710938,24.844528198242188,26.908594131469727,26.76662254333496,25.067890167236328
21,25.63556671142578,24.33984375,29.847755432128906,23.371929168701172,27.643138885498047,26.085723876953125,27.247663497924805,22.323530197143555,23.907617568969727,25.29818344116211,24.245807647705078,25.501232147216797,24.93338394165039,25.03948974609375,24.751129150390625,25.790918350219727,26.507083892822266,24.021862030029297,28.299537658691406,25.652774810791016,22.416934967041016,25.024335861206055,27.122509002685547,26.99558448791504,24.60076904296875
22,25.74256706237793,24.404428482055664,29.925182342529297,23.607769012451172,28.130081176757812,25.75904655456543,27.571334838867188,23.070751190185547,25.30939483642578,23.282243728637695,23.947998046875,24.878582000732422,24.937053680419922,24.67127227783203,24.63948631286621,25.43191146850586,26.563732147216797,24.421184539794922,28.628145217895508,25.123226165771484,22.345867156982422,25.068416595458984,26.573442459106445,27.11811637878418,25.557281494140625
23,25.382675170898438,23.775768280029297,28.524682998657227,24.185319900512695,27.966602325439453,25.774276733398438,26.904264450073242,22.223644256591797,24.803794860839844,24.2559757232666,23.604881286621094,25.310680389404297,24.812685012817383,24.51434326171875,24.6986026763916,25.586135864257812,25.674999237060547,25.425636291503906,27.545269012451172,24.54299545288086,22.143932342529297,24.993209838867188,26.6424560546875,26.85942268371582,23.5845947265625
24,25.426170349121094,23.60014533996582,28.43635368347168,23.685625076293945,26.481422424316406,26.061670303344727,26.930322647094727,22.234590530395508,23.508085250854492,24.178380966186523,23.58616828918457,25.49492645263672,24.79759407043457,24.14571189880371,24.746740341186523,25.67669105529785,25.794158935546875,24.81710433959961,27.210121154785156,24.339139938354492,22.193988800048828,24.878379821777344,26.267099380493164,26.769302368164062,24.19991683959961
25,25.205997467041016,23.26422691345215,28.163238525390625,23.470430374145508,26.698585510253906,25.606395721435547,26.813167572021484,22.02187728881836,22.96261978149414,24.13456153869629,23.47675323486328,24.679702758789062,24.637325286865234,23.837116241455078,24.699926376342773,25.526683807373047,25.421955108642578,24.82463836669922,26.875783920288086,24.03311538696289,22.179170608520508,24.78655433654785,26.00837516784668,26.601245880126953,24.150917053222656
26,24.941265106201172,22.9532413482666,27.99751853942871,23.569183349609375,26.26221466064453,25.525564193725586,26.634389877319336,21.704145431518555,22.552894592285156,24.103960037231445,23.504741668701172,24.298431396484375,24.435546875,23.532957077026367,24.575027465820312,25.32000732421875,25.552677154541016,24.713207244873047,26.680755615234375,23.769845962524414,22.16626739501953,24.6998233795166,25.761150360107422,26.418243408203125,23.960693359375
27,23.26116943359375,24.22404670715332,27.83324432373047,23.23638343811035,26.95773696899414,25.437740325927734,26.341211318969727,21.4932861328125,22.338979721069336,24.00395393371582,23.392763137817383,24.333038330078125,24.26028060913086,23.243139266967773,24.47551727294922,25.58237075805664,25.584579467773438,24.759841918945312,26.465198516845703,23.592945098876953,22.339256286621094,24.643810272216797,26.073923110961914,26.31770896911621,23.528125762939453
28,23.840972900390625,25.01889419555664,27.739255905151367,23.650651931762695,27.029979705810547,25.83441925048828,26.62410545349121,21.459938049316406,22.33477020263672,23.968990325927734,23.480287551879883,24.259178161621094,24.146331787109375,23.0717830657959,24.77672576904297,26.016075134277344,26.049057006835938,24.728504180908203,26.36759376525879,23.851348876953125,22.30423355102539,24.64242172241211,26.228487014770508,26.334135055541992,23.160934448242188
29,22.695720672607422,25.515174865722656,27.736417770385742,22.984630584716797,27.653766632080078,25.992568969726562,26.911714553833008,22.17439842224121,22.449665069580078,24.18561553955078,23.69761848449707,24.947444915771484,24.41702651977539,23.085325241088867,25.35940170288086,26.504013061523438,26.344459533691406,25.898929595947266,26.388025283813477,25.36359405517578,22.725173950195312,24.733692169189453,26.383501052856445,26.456073760986328,24.04323959350586
30,23.548202514648438,23.380325317382812,27.70581817626953,23.041709899902344,28.12749481201172,26.251785278320312,25.777677536010742,23.359045028686523,22.43769073486328,24.33406639099121,24.679107666015625,25.51812744140625,25.55810546875,24.743820190429688,24.323585510253906,26.988658905029297,26.874698638916016,26.525474548339844,26.65231704711914,25.34789276123047,22.873476028442383,24.87637710571289,26.57085609436035,26.684494018554688,24.423397064208984
31,24.60112190246582,24.731630325317383,27.63526725769043,24.564485549926758,28.309329986572266,26.567161560058594,27.846935272216797,25.042659759521484,22.806793212890625,24.6685848236084,23.50757598876953,26.05490493774414,25.50840950012207,26.12487030029297,25.65414047241211,27.602825164794922,27.721256256103516,26.869033813476562,27.18255615234375,27.628862380981445,23.640079498291016,25.163818359375,25.56652069091797,26.86957550048828,25.23309326171875
32,23.6583194732666,18.647750854492188,27.57420539855957,24.764284133911133,28.13927459716797,26.986936569213867,22.588348388671875,25.31916046142578,22.39170265197754,25.07086181640625,25.01378631591797,26.614850997924805,26.564022064208984,27.22276496887207,26.015960693359375,28.252769470214844,28.895587921142578,24.920989990234375,27.001134872436523,25.075529098510742,23.56581687927246,25.511459350585938,26.117033004760742,25.838035583496094,23.426036834716797
33,24.20815658569336,22.293169021606445,27.149795532226562,22.89556884765625,27.534584045410156,27.19976806640625,23.02873420715332,22.456153869628906,22.107818603515625,22.70479965209961,22.26723861694336,24.83745574951172,25.070539474487305,26.771034240722656,22.757766723632812,28.058330535888672,29.68728256225586,27.02751922607422,26.85658836364746,27.79199981689453,24.395488739013672,25.88391876220703,25.365568161010742,26.730663299560547,23.88666343688965
34,21.465415954589844,18.445493698120117,26.66023063659668,23.151023864746094,26.043155670166016,26.000244140625,22.15142822265625,24.073650360107422,21.700748443603516,22.459421157836914,24.70413589477539,24.122947692871094,27.324792861938477,27.650362014770508,23.253009796142578,28.314273834228516,29.281269073486328,22.931407928466797,26.301698684692383,19.75328826904297,23.973499298095703,26.19344139099121,24.860977172851562,23.803569793701172,22.48682975769043
35,21.638137817382812,23.011859893798828,26.42745590209961,22.858226776123047,25.630882263183594,26.14593505859375,24.29425621032715,25.057552337646484,22.09783172607422,21.720561981201172,22.400928497314453,22.260576248168945,22.348039627075195,25.711654663085938,21.68757438659668,25.735149383544922,28.335224151611328,26.302764892578125,28.778642654418945,24.44244956970215,25.350383758544922,26.023897171020508,24.713232040405273,24.34931755065918,23.71411895751953
36,20.761672973632812,18.18192481994629,29.923381805419922,22.712669372558594,25.255321502685547,24.5899715423584,22.21324920654297,22.18922996520996,21.156633377075195,21.606679916381836,23.646629333496094,21.44124412536621,23.385028839111328,25.356311798095703,21.777183532714844,27.61538314819336,28.18686294555664,21.098644256591797,25.259136199951172,18.34656524658203,23.629287719726562,25.57784652709961,23.617961883544922,22.677156448364258,22.854175567626953
37,20.71576499938965,23.574987411499023,24.581317901611328,23.023887634277344,25.268203735351562,24.500843048095703,24.908748626708984,24.67098617553711,22.08469009399414,21.70979881286621,21.913349151611328,21.063701629638672,21.937593460083008,24.381690979003906,21.83053207397461,23.716304779052734,25.605079650878906,25.243587493896484,28.385448455810547,23.67970085144043,25.09589385986328,24.63177490234375,23.845077514648438,22.64190673828125,24.37024688720703
38,20.56283950805664,18.55259895324707,27.53973960876465,22.745380401611328,23.89295196533203,23.450454711914062,22.399564743041992,20.02423095703125,21.572437286376953,21.69814682006836,23.121292114257812,20.82642364501953,21.46516227722168,24.006757736206055,21.963397979736328,26.533161163330078,26.129928588867188,20.10385513305664,25.987180709838867,19.058115005493164,23.175060272216797,23.59302520751953,25.705686569213867,22.601184844970703,23.048831939697266
39,20.30752182006836,24.11141586303711,26.56058120727539,22.965639114379883,23.729602813720703,22.94931411743164,24.932018280029297,20.590795516967773,22.092758178710938,21.530641555786133,22.491302490234375,20.91065216064453,21.60504150390625,23.85320472717285,22.0433292388916,27.86016082763672,25.623920440673828,24.347915649414062,26.985240936279297,23.89383316040039,24.03542709350586,22.930335998535156,26.860233306884766,23.766666412353516,23.975425720214844
40,20.21771240234375,18.240745544433594,27.30136489868164,23.50847816467285,23.84551239013672,22.54845428466797,22.46562957763672,19.770313262939453,21.732181549072266,21.708263397216797,22.15176773071289,21.213886260986328,21.98049545288086,23.885541915893555,24.136201858520508,24.905338287353516,24.452964782714844,25.767887115478516,27.43980598449707,21.029830932617188,22.754257202148438,22.351131439208984,25.74580955505371,23.57041358947754,23.684043884277344
41,19.461585998535156,23.827573776245117,27.539247512817383,24.445327758789062,24.259906768798828,22.74106216430664,24.924287796020508,20.21350860595703,22.034931182861328,22.449420928955078,22.328197479248047,21.545955657958984,22.349340438842773,23.70706558227539,25.701501846313477,24.877052307128906,24.230018615722656,23.10091781616211,27.789600372314453,22.228435516357422,26.48974609375,22.48334503173828,26.23965835571289,24.50099754333496,24.161277770996094
42,20.182453155517578,20.711576461791992,27.23604965209961,23.85791015625,25.873294830322266,24.638063430786133,25.075237274169922,20.874757766723633,21.860244750976562,23.811250686645508,22.2672119140625,22.125289916992188,24.019710540771484,24.342065811157227,22.292484283447266,24.69538116455078,23.01443862915039,24.911258697509766,27.75506019592285,23.304136276245117,25.866100311279297,23.110328674316406,27.196903228759766,24.960922241210938,24.344234466552734
43,22.35062026977539,24.4147891998291,27.2783203125,24.236886978149414,26.224781036376953,25.78036880493164,25.686141967773438,22.841096878051758,22.460548400878906,24.231353759765625,22.83743667602539,23.485454559326172,24.930429458618164,25.153383255004883,25.692768096923828,24.93397331237793,25.19158935546875,24.281452178955078,27.734506607055664,23.531906127929688,24.336156845092773,24.265331268310547,27.659910202026367,26.204769134521484,24.41573715209961
44,24.106414794921875,23.725812911987305,27.14413070678711,24.063270568847656,27.21588897705078,26.04136085510254,25.58218765258789,21.728431701660156,24.635618209838867,24.759204864501953,24.01052474975586,23.705913543701172,23.524276733398438,26.93278694152832,23.321348190307617,25.006607055664062,25.670459747314453,25.573043823242188,27.613248825073242,23.1556453704834,24.69648551940918,24.834613800048828,27.942630767822266,26.572982788085938,24.354698181152344
45,22.88787078857422,24.307741165161133,27.110530853271484,23.817455291748047,26.53760528564453,26.3868408203125,25.31778335571289,22.801729202270508,23.883419036865234,24.160472869873047,25.70779037475586,24.946331024169922,25.905736923217773,26.34369659423828,25.65777015686035,25.036727905273438,25.802322387695312,24.112258911132812,27.53805160522461,22.98587989807129,23.77423095703125,25.278079986572266,28.097566604614258,27.032941818237305,24.835247039794922
46,23.114028930664062,23.775419235229492,28.289417266845703,23.4595947265625,26.668228149414062,26.531877517700195,25.01717758178711,22.58811378479004,25.062511444091797,24.55760955810547,24.596027374267578,25.635953903198242,26.2757511138916,26.124958038330078,24.332841873168945,26.55567169189453,26.408260345458984,25.3758544921875,27.18368148803711,23.507705688476562,23.37000846862793,25.476299285888672,27.54015350341797,27.295969009399414,23.856277465820312
47,22.11886978149414,23.312856674194336,27.94710350036621,23.042953491210938,27.936485290527344,26.28884506225586,24.59568977355957,22.396879196166992,25.653900146484375,23.730501174926758,25.09684944152832,25.870025634765625,25.375925064086914,26.01595687866211,24.946002960205078,25.513261795043945,25.466754913330078,25.751380920410156,26.711978912353516,22.891456604003906,22.81787872314453,25.501829147338867,27.65094757080078,27.06782341003418,24.04979705810547
48,22.615131378173828,23.514522552490234,27.840862274169922,23.073543548583984,27.50921630859375,26.521160125732422,24.371248245239258,22.188812255859375,25.219974517822266,23.466670989990234,24.476524353027344,24.54375648498535,25.090709686279297,25.569717407226562,24.656147003173828,25.687397003173828,25.790542602539062,25.096817016601562,26.294837951660156,22.766895294189453,22.34633445739746,25.339031219482422,26.946308135986328,26.986845016479492,23.69849395751953
49,21.847423553466797,22.68950653076172,27.60854148864746,22.870773315429688,27.123199462890625,26.50223159790039,24.105249404907227,22.000045776367188,25.696762084960938,23.03910255432129,24.152359008789062,24.042747497558594,24.865039825439453,25.307350158691406,25.222911834716797,25.413442611694336,25.571773529052734,25.551128387451172,25.997989654541016,22.497167587280273,22.214950561523438,25.381866455078125,26.5170841217041,26.840940475463867,24.112407684326172
50,22.46329116821289,22.49195671081543,27.427438735961914,22.681926727294922,26.61383056640625,26.50440216064453,23.838579177856445,21.682889938354492,23.959304809570312,22.66797637939453,23.962017059326172,23.722808837890625,24.603511810302734,25.082359313964844,25.565452575683594,25.25052261352539,25.511863708496094,24.812294006347656,25.758691787719727,22.440237045288086,22.166828155517578,25.328994750976562,26.113082885742188,26.66728973388672,24.07260513305664
51,22.498470306396484,22.35287857055664,27.324119567871094,22.680015563964844,26.747303009033203,26.54009246826172,23.63381004333496,21.672073364257812,24.02050018310547,23.887039184570312,23.84737777709961,23.56341552734375,24.426122665405273,24.899703979492188,25.771770477294922,25.209564208984375,25.516536712646484,25.53448486328125,25.615345001220703,22.45006561279297,22.325733184814453,25.38142204284668,26.12564468383789,26.523456573486328,24.396190643310547
52,21.686447143554688,23.53540802001953,27.263879776000977,22.763896942138672,26.428600311279297,26.558834075927734,23.45524787902832,21.905290603637695,24.0485897064209,22.915203094482422,23.821243286132812,22.705093383789062,25.241607666015625,24.782920837402344,25.932004928588867,25.405054092407227,25.72418212890625,24.603790283203125,25.541561126708984,23.828813552856445,22.304601669311523,25.389070510864258,26.305587768554688,26.451826095581055,24.348201751708984
53,21.98761749267578,22.96622657775879,27.77474021911621,23.192821502685547,26.69240951538086,26.62603759765625,23.74105453491211,23.414649963378906,22.718050003051758,23.98518943786621,23.959922790527344,25.358139038085938,25.480688095092773,25.596355438232422,25.697011947631836,25.813919067382812,26.452110290527344,25.495895385742188,25.54832649230957,24.434324264526367,22.557247161865234,24.841106414794922,26.41986846923828,26.409107208251953,24.210060119628906
54,22.294893264770508,23.37604522705078,28.146358489990234,23.016036987304688,26.613384246826172,26.74562644958496,25.947885513305664,24.669588088989258,22.858028411865234,22.95796012878418,24.35411834716797,23.34942626953125,25.671634674072266,26.139724731445312,25.596162796020508,26.225242614746094,27.05437469482422,24.747486114501953,25.704200744628906,25.555261611938477,23.154226303100586,26.00765609741211,26.609132766723633,26.687440872192383,24.2598876953125
55,22.98347282409668,22.451753616333008,28.462339401245117,22.859514236450195,26.601848602294922,26.865276336669922,23.280858993530273,24.83111000061035,22.138071060180664,22.49188804626465,23.530567169189453,23.5675048828125,25.88091468811035,25.641340255737305,26.52372169494629,26.641578674316406,27.73627471923828,25.528301239013672,25.819866180419922,25.19386100769043,23.28098487854004,28.276592254638672,26.77129364013672,26.53693199157715,23.57170867919922
56,22.226593017578125,24.041385650634766,29.052473068237305,23.053075790405273,26.39684295654297,27.142868041992188,25.93731689453125,25.822980880737305,22.743806838989258,24.076435089111328,24.228002548217773,25.52104949951172,24.054933547973633,26.053565979003906,25.9086856842041,27.182292938232422,28.718700408935547,24.68301773071289,25.901203155517578,27.351076126098633,25.223094940185547,26.705806732177734,26.935911178588867,26.180706024169922,24.990497589111328
57,22.65400505065918,21.603939056396484,27.215288162231445,23.318195343017578,28.20720672607422,27.43899917602539,22.248308181762695,21.65422821044922,22.271595001220703,26.307207107543945,23.30633544921875,19.523019790649414,24.540714263916016,26.081050872802734,24.659523010253906,27.81314468383789,29.681324005126953,26.249271392822266,25.73378562927246,24.844785690307617,24.231239318847656,26.807941436767578,26.748287200927734,27.018953323364258,24.817882537841797
58,21.291589736938477,23.311418533325195,27.623594284057617,24.641870498657227,29.31618881225586,26.873109817504883,25.755224227905273,24.776390075683594,22.15268325805664,20.991483688354492,23.607624053955078,21.613182067871094,23.593488693237305,22.326343536376953,22.899248123168945,24.96547508239746,29.44129180908203,24.25946807861328,25.542545318603516,27.702816009521484,25.65839385986328,26.750816345214844,25.130277633666992,26.60867691040039,25.34414291381836
59,20.993427276611328,20.82906723022461,26.64974594116211,23.506080627441406,29.9801025390625,25.75199317932129,22.19573211669922,20.098960876464844,21.406963348388672,23.795185089111328,23.551435470581055,23.824838638305664,22.9617862701416,23.265098571777344,23.171693801879883,26.269699096679688,29.231998443603516,26.55596923828125,25.451560974121094,20.030963897705078,22.398475646972656,26.163238525390625,25.14101791381836,25.998559951782227,25.080307006835938
60,20.35060691833496,22.706371307373047,26.783655166625977,23.537294387817383,26.77364730834961,24.929649353027344,26.141254425048828,23.451608657836914,21.621429443359375,20.416093826293945,23.773712158203125,25.425830841064453,22.84341049194336,21.784290313720703,22.058725357055664,24.047183990478516,28.21576690673828,23.263755798339844,25.46959114074707,24.817506790161133,23.935062408447266,25.915748596191406,24.33349609375,24.979549407958984,25.276771545410156
61,19.931232452392578,21.39289093017578,26.671676635742188,22.81103515625,27.388919830322266,24.003414154052734,21.06572723388672,16.287416458129883,21.099769592285156,21.820850372314453,22.635438919067383,23.44532012939453,22.332683563232422,21.111202239990234,22.006179809570312,26.27539825439453,26.390960693359375,26.328598022460938,25.990345001220703,19.459224700927734,27.069746017456055,25.003833770751953,24.320987701416016,24.420438766479492,23.668079376220703
62,19.484642028808594,22.27979850769043,26.770017623901367,23.040897369384766,25.471736907958984,23.086877822875977,25.618694305419922,22.195466995239258,21.769268035888672,20.565174102783203,23.16213607788086,23.82151222229004,21.320322036743164,21.28658676147461,22.52825164794922,23.2963924407959,25.965415954589844,21.85934829711914,26.316883087158203,24.30170249938965,28.492643356323242,23.800704956054688,23.605587005615234,23.843486785888672,23.38402557373047
63,19.312721252441406,21.56192970275879,26.95562744140625,23.34259033203125,26.485031127929688,22.99713897705078,28.248096466064453,14.818573951721191,21.884170532226562,20.958879470825195,22.942977905273438,23.775672912597656,21.69782066345215,21.322792053222656,22.35868263244629,25.912628173828125,25.577728271484375,25.796695709228516,26.43455696105957,18.46783447265625,28.911945343017578,23.28753089904785,23.39012908935547,24.299198150634766,23.269123077392578
