step,resstock-amy2018-2021-release-1-6887,resstock-amy2018-2021-release-1-123182,resstock-amy2018-2021-release-1-155572,resstock-amy2018-2021-release-1-20687,resstock-amy2018-2021-release-1-21356,resstock-amy2018-2021-release-1-223548,resstock-amy2018-2021-release-1-237652,resstock-amy2018-2021-release-1-249373,resstock-amy2018-2021-release-1-276878,resstock-amy2018-2021-release-1-283562,resstock-amy2018-2021-release-1-284099,resstock-amy2018-2021-release-1-290742,resstock-amy2018-2021-release-1-304920,resstock-amy2018-2021-release-1-321547,resstock-amy2018-2021-release-1-346066,resstock-amy2018-2021-release-1-394712,resstock-amy2018-2021-release-1-406573,resstock-amy2018-2021-release-1-412815,resstock-amy2018-2021-release-1-46421,resstock-amy2018-2021-release-1-471221,resstock-amy2018-2021-release-1-474782,resstock-amy2018-2021-release-1-494842,resstock-amy2018-2021-release-1-519975,resstock-amy2018-2021-release-1-92392,resstock-amy2018-2021-release-1-97045
12,21.77777862548828,23.88888931274414,27.22222137451172,26.66666603088379,27.218896865844727,25.0,25.55555534362793,25.55555534362793,26.05555534362793,22.22222137451172,26.66666030883789,23.73739242553711,23.88888931274414,27.22222137451172,22.77777862548828,26.66666603088379,27.221019744873047,27.22222137451172,27.22222137451172,23.33333396911621,25.340364456176758,23.88888931274414,27.22222137451172,25.49979591369629,25.55555534362793
13,21.761268615722656,23.8354434967041,27.3227596282959,26.518516540527344,27.609962463378906,24.936079025268555,25.789968490600586,25.367509841918945,26.108470916748047,22.188541412353516,26.241037368774414,23.35132598876953,23.794322967529297,27.358726501464844,22.852054595947266,26.659725189208984,25.58829116821289,27.069446563720703,27.6900577545166,23.317829132080078,24.942150115966797,23.88302230834961,27.15062141418457,26.45327377319336,25.53649139404297
14,20.354171752929688,22.904342651367188,26.667757034301758,23.785808563232422,24.845428466796875,23.3920841217041,24.63561248779297,21.35944366455078,23.847291946411133,23.048128128051758,28.53896141052246,21.878135681152344,21.94120979309082,23.87218475341797,23.140544891357422,24.365070343017578,28.969417572021484,23.051612854003906,27.299116134643555,22.57062339782715,24.116703033447266,21.595069885253906,25.29032325744629,21.80984115600586,23.448272705078125
15,20.317955017089844,22.82666778564453,27.044906616210938,23.81370735168457,25.340625762939453,23.034042358398438,24.414491653442383,23.677553176879883,24.670379638671875,22.181785583496094,24.59762954711914,21.3118896484375,22.473743438720703,23.386241912841797,23.834247589111328,23.93802261352539,21.24846649169922,24.356124877929688,27.74346160888672,23.410367965698242,23.586685180664062,22.516530990600586,24.727296829223633,22.415157318115234,23.60943603515625
16,19.77532386779785,22.900190353393555,26.989870071411133,23.69827651977539,24.172046661376953,22.4884033203125,25.112003326416016,21.777151107788086,25.03758430480957,23.905221939086914,25.468961715698242,21.36464500427246,22.902585983276367,22.724864959716797,24.76020622253418,23.3289794921875,25.688678741455078,23.203773498535156,27.62790870666504,23.993675231933594,23.05266571044922,22.261701583862305,24.31373405456543,22.9160213470459,23.700115203857422
17,20.154827117919922,23.78425407409668,26.632747650146484,23.619022369384766,24.390060424804688,22.205547332763672,24.706298828125,22.512784957885742,24.29869842529297,26.927295684814453,25.564212799072266,21.642066955566406,22.668636322021484,21.921428680419922,24.8631591796875,22.843605041503906,19.219318389892578,26.239124298095703,27.388029098510742,24.841480255126953,23.174243927001953,21.557315826416016,23.817371368408203,24.157546997070312,23.606182098388672
18,23.712858200073242,24.10378074645996,25.95347023010254,24.780771255493164,25.118656158447266,23.498897552490234,24.002256393432617,22.484655380249023,24.301668167114258,22.873512268066406,25.29607391357422,21.640674591064453,24.210922241210938,22.705026626586914,22.683420181274414,23.086883544921875,23.95523452758789,24.381793975830078,26.9985294342041,25.174537658691406,23.844165802001953,22.407325744628906,23.72549057006836,24.033966064453125,23.827028274536133
19,23.742431640625,25.49954605102539,28.724050521850586,25.381376266479492,26.37281036376953,25.054336547851562,23.815980911254883,23.33928108215332,24.386043548583984,25.899633407592773,25.40101432800293,21.943897247314453,25.209016799926758,25.309537887573242,24.93059539794922,23.972187042236328,25.394245147705078,25.902545928955078,26.93350601196289,25.752819061279297,24.71966552734375,23.675430297851562,23.886653900146484,25.329517364501953,23.641319274902344
20,25.166479110717773,25.40603256225586,22.929235458374023,24.785606384277344,26.326290130615234,25.70642852783203,24.853845596313477,25.333572387695312,26.05022430419922,25.377532958984375,25.858570098876953,23.850418090820312,25.635902404785156,25.761199951171875,24.77583885192871,24.568288803100586,25.172954559326172,25.026954650878906,26.994770050048828,25.67350196838379,24.748252868652344,24.02557945251465,25.09913444519043,24.758262634277344,22.750152587890625
21,26.28034210205078,25.953046798706055,24.394060134887695,23.71613121032715,26.838741302490234,26.03997039794922,25.48033332824707,24.840145111083984,24.995098114013672,26.70887565612793,26.098403930664062,22.72551727294922,25.580310821533203,25.930397033691406,24.57306480407715,26.228694915771484,26.267257690429688,26.372848510742188,26.745744705200195,25.967363357543945,25.11756706237793,24.410850524902344,25.91877555847168,25.54055404663086,22.436569213867188
22,25.353675842285156,25.895292282104492,27.020219802856445,24.949974060058594,26.07178497314453,25.949447631835938,26.92991828918457,25.64402198791504,26.017086029052734,25.47951316833496,25.74107551574707,22.811878204345703,25.96369743347168,26.014867782592773,24.295276641845703,25.703378677368164,23.92974853515625,25.277645111083984,26.49311065673828,25.717975616455078,25.974578857421875,24.651811599731445,25.622976303100586,24.968215942382812,23.987979888916016
23,25.974956512451172,25.91008949279785,23.7243595123291,25.45508575439453,26.55597686767578,26.14508819580078,24.51636505126953,24.74648666381836,25.381935119628906,25.468852996826172,25.638626098632812,22.260122299194336,25.857498168945312,26.00702667236328,24.175371170043945,25.41360092163086,25.41094207763672,26.06281280517578,26.023181915283203,25.96148681640625,25.55481719970703,24.742652893066406,25.88673210144043,24.879819869995117,22.90720558166504
24,25.021944046020508,25.788562774658203,24.31086540222168,24.904911041259766,25.764598846435547,25.765560150146484,24.430187225341797,25.415414810180664,25.486980438232422,25.514402389526367,25.5778751373291,23.611778259277344,25.93864631652832,26.028121948242188,24.218883514404297,25.296249389648438,24.082454681396484,25.57632064819336,26.135025024414062,25.715118408203125,26.19309425354004,24.72258186340332,25.705608367919922,25.039024353027344,23.600168228149414
25,25.64469337463379,25.573604583740234,24.22955322265625,24.893037796020508,26.31081771850586,26.066574096679688,23.606456756591797,24.844396591186523,25.181610107421875,25.149829864501953,25.4877986907959,22.60942840576172,25.82701873779297,25.939163208007812,24.032617568969727,25.052143096923828,25.210189819335938,25.940143585205078,25.873584747314453,25.69743537902832,25.630619049072266,24.716442108154297,25.61157989501953,25.277761459350586,23.835420608520508
26,23.499128341674805,25.449132919311523,24.48089599609375,25.056142807006836,25.5550537109375,24.480491638183594,23.983592987060547,25.36400032043457,25.08214569091797,25.068326950073242,25.42329978942871,23.545120239257812,25.699384689331055,25.732675552368164,22.985729217529297,24.768333435058594,22.004810333251953,25.738269805908203,26.042943954467773,25.830041885375977,25.712932586669922,24.701892852783203,25.56644630432129,25.51496124267578,24.438339233398438
27,24.629230499267578,25.507658004760742,24.816892623901367,24.77313995361328,26.266921997070312,25.236125946044922,23.840953826904297,25.060321807861328,25.163375854492188,24.925495147705078,25.248554229736328,22.62082862854004,25.510540008544922,25.22385025024414,24.54969024658203,24.587230682373047,23.71895980834961,25.815608978271484,25.949481964111328,25.598384857177734,25.73909568786621,24.71048355102539,25.787261962890625,25.636661529541016,24.61111068725586
28,22.958410263061523,25.93185043334961,25.13857650756836,25.297496795654297,25.438453674316406,24.061840057373047,23.942649841308594,25.47256088256836,25.578731536865234,24.927366256713867,25.04256248474121,23.56279945373535,25.42215347290039,24.742630004882812,23.900644302368164,24.704208374023438,20.793102264404297,25.85604476928711,26.052785873413086,25.84016227722168,25.619388580322266,24.767263412475586,25.90339469909668,25.728200912475586,24.98800277709961
29,23.922168731689453,26.327838897705078,25.621566772460938,25.832782745361328,26.399505615234375,24.840831756591797,25.009109497070312,25.959428787231445,26.058000564575195,25.47650909423828,24.99757957458496,24.266036987304688,25.796865463256836,25.256534576416016,25.158845901489258,25.389965057373047,22.837615966796875,26.114608764648438,26.135562896728516,26.1564998626709,25.623977661132812,24.90110206604004,26.04800033569336,25.8935489654541,24.798992156982422
30,21.33871841430664,26.74016761779785,25.99708366394043,26.69664192199707,25.685203552246094,24.20831298828125,25.82090950012207,26.250837326049805,26.576824188232422,26.089292526245117,25.137781143188477,24.829782485961914,26.101551055908203,25.486169815063477,25.95502281188965,26.020797729492188,24.41535186767578,26.318668365478516,26.342329025268555,26.793731689453125,25.881351470947266,25.060348510742188,26.221073150634766,26.159276962280273,25.417098999023438
31,23.36117172241211,27.227603912353516,26.320411682128906,27.191421508789062,26.564464569091797,25.222721099853516,26.063928604125977,26.62660026550293,26.834972381591797,26.58502960205078,25.326499938964844,25.390647888183594,26.184486389160156,25.178335189819336,26.834802627563477,26.342266082763672,24.09157943725586,26.14264678955078,26.304105758666992,28.13676643371582,25.90064239501953,25.257043838500977,26.172998428344727,25.768693923950195,25.97087860107422
32,22.617355346679688,21.627471923828125,26.74262809753418,25.54819107055664,23.782238006591797,25.844425201416016,25.433507919311523,26.948110580444336,23.44387435913086,27.018815994262695,24.967485427856445,25.927988052368164,26.92279815673828,26.589027404785156,27.68162727355957,23.559616088867188,25.45620346069336,26.684284210205078,26.03340721130371,23.711938858032227,26.229890823364258,25.555206298828125,23.63384246826172,22.019691467285156,22.136390686035156
33,23.7169132232666,22.732881546020508,26.10414695739746,24.799823760986328,24.873512268066406,26.303449630737305,25.871135711669922,23.024810791015625,23.427379608154297,24.17361068725586,25.549753189086914,22.44624900817871,25.51985740661621,26.973934173583984,21.183578491210938,25.35462188720703,24.741252899169922,25.963306427001953,25.97825813293457,26.420007705688477,26.274545669555664,25.8984317779541,22.82925796508789,23.4735164642334,22.77381134033203
34,21.733360290527344,21.10664176940918,24.899368286132812,25.40736961364746,23.42926788330078,24.301651000976562,22.201339721679688,24.971080780029297,22.343017578125,24.189815521240234,25.07958984375,22.587495803833008,27.72816276550293,26.579727172851562,23.587970733642578,23.54361343383789,25.06952667236328,25.700824737548828,25.19704246520996,23.264928817749023,26.349519729614258,26.24451446533203,22.259796142578125,21.425586700439453,22.205862045288086
35,22.582340240478516,22.264019012451172,24.85698127746582,24.641489028930664,23.540863037109375,24.706764221191406,25.691543579101562,22.68659019470215,22.16329574584961,22.7902774810791,24.14714241027832,21.241268157958984,22.094375610351562,25.710838317871094,20.027122497558594,24.873872756958008,22.469192504882812,25.602710723876953,28.098363876342773,25.049217224121094,26.16682243347168,26.301420211791992,22.100875854492188,21.959854125976562,23.82442283630371
36,20.448881149291992,21.824722290039062,29.096603393554688,22.521623611450195,23.472942352294922,23.8109130859375,20.877531051635742,23.24481773376465,21.767684936523438,22.62274742126465,24.091041564941406,21.04783058166504,23.227157592773438,24.1710147857666,21.544116973876953,21.824691772460938,23.82408905029297,25.366352081298828,23.389312744140625,23.01462173461914,25.368484497070312,25.984237670898438,21.91436767578125,21.396869659423828,21.976139068603516
37,21.2171630859375,22.364513397216797,22.42380714416504,23.404794692993164,23.231658935546875,23.629444122314453,25.360509872436523,21.984853744506836,21.788848876953125,22.656234741210938,23.55238151550293,20.626840591430664,23.038049697875977,22.962406158447266,21.07152557373047,23.859867095947266,22.572795867919922,24.426380157470703,26.956146240234375,24.331546783447266,24.766681671142578,25.38429832458496,22.010822296142578,21.52930450439453,22.99653434753418
38,20.55527114868164,22.596899032592773,25.660768508911133,23.6785831451416,22.798847198486328,22.862079620361328,22.215362548828125,22.374351501464844,21.809146881103516,22.507198333740234,23.576194763183594,20.57701873779297,22.554786682128906,22.497055053710938,21.50273895263672,21.710723876953125,22.60285186767578,23.625831604003906,24.814599990844727,24.943044662475586,24.498401641845703,23.840042114257812,24.337966918945312,21.728870391845703,22.819955825805664
39,21.207490921020508,23.01899528503418,25.238290786743164,23.397960662841797,22.774700164794922,22.443740844726562,24.970327377319336,21.395233154296875,21.892629623413086,22.25063133239746,23.889476776123047,20.733665466308594,22.02251434326172,22.21819305419922,22.307470321655273,22.560619354248047,22.245635986328125,22.79549789428711,25.920957565307617,24.802230834960938,24.155624389648438,23.158798217773438,25.76030158996582,22.76116943359375,23.13337516784668
40,21.293228149414062,23.662429809570312,25.681455612182617,24.01596450805664,23.200729370117188,22.042325973510742,24.42363166809082,21.841232299804688,21.790882110595703,22.53081512451172,24.50277328491211,21.162765502929688,22.83380126953125,21.849987030029297,25.03288459777832,23.33829116821289,21.624038696289062,24.163990020751953,26.423538208007812,25.530858993530273,23.91653823852539,22.215274810791016,23.522695541381836,22.903453826904297,23.857364654541016
41,19.8033447265625,23.768108367919922,26.328134536743164,23.7119140625,23.38581085205078,21.61705780029297,23.858715057373047,21.296062469482422,22.061058044433594,23.096677780151367,24.986330032348633,21.71734619140625,23.543981552124023,21.746047973632812,25.354921340942383,25.66379737854004,20.947742462158203,22.167583465576172,26.595741271972656,25.519332885742188,27.21575927734375,22.127004623413086,23.748001098632812,23.336990356445312,24.677509307861328
42,21.28033447265625,23.654335021972656,25.87548828125,24.59733009338379,24.992019653320312,22.88982582092285,23.974592208862305,22.518705368041992,22.847095489501953,24.269424438476562,24.77348518371582,21.66720199584961,24.27588653564453,22.19375228881836,22.940990447998047,24.53213119506836,22.784915924072266,23.977863311767578,26.444293975830078,25.64369773864746,20.77631378173828,23.131637573242188,23.490455627441406,23.938032150268555,25.383712768554688
43,20.39983367919922,26.117464065551758,26.194358825683594,25.706708908081055,24.864822387695312,24.061702728271484,25.46626091003418,23.573904037475586,23.308631896972656,25.49094009399414,25.274736404418945,22.245227813720703,24.313339233398438,22.7136287689209,26.021697998046875,24.458332061767578,24.526813507080078,24.760272979736328,26.558605194091797,25.705007553100586,23.656917572021484,24.390811920166016,23.821643829345703,24.919384002685547,25.40475082397461
44,22.88485336303711,24.508121490478516,25.98459815979004,25.274587631225586,25.592281341552734,25.285158157348633,25.242830276489258,24.596750259399414,23.94586753845215,26.332286834716797,25.748626708984375,21.62813949584961,23.654129028320312,25.06924819946289,23.560293197631836,24.421245574951172,25.22951889038086,25.08957290649414,26.521738052368164,25.796464920043945,24.11637306213379,25.028249740600586,24.510440826416016,22.54739761352539,24.63970947265625
45,19.327123641967773,26.006366729736328,26.144685745239258,24.48624038696289,25.394596099853516,25.67853546142578,26.07118797302246,25.613773345947266,23.31358528137207,25.8830623626709,25.686676025390625,23.530261993408203,26.034770965576172,24.016277313232422,24.197452545166016,25.908164978027344,25.233135223388672,25.78171157836914,26.550695419311523,25.794523239135742,23.135284423828125,25.43731117248535,25.546096801757812,23.98276138305664,25.245498657226562
46,21.743511199951172,25.58686065673828,26.609331130981445,25.035722732543945,27.119319915771484,26.011859893798828,25.633939743041992,25.58213996887207,24.815885543823242,26.16163444519043,26.841554641723633,22.184009552001953,25.1483154296875,24.001651763916016,25.64177703857422,25.911972045898438,25.768672943115234,25.677108764648438,26.29302215576172,25.98029327392578,22.89653778076172,25.592178344726562,25.18770980834961,21.693265914916992,25.792346954345703
47,20.414413452148438,25.83274269104004,26.05909538269043,25.809934616088867,24.476600646972656,25.238567352294922,26.086095809936523,25.745481491088867,25.536746978759766,25.62885856628418,25.689828872680664,22.667028427124023,24.949264526367188,23.9400634765625,24.287878036499023,25.308027267456055,24.791725158691406,25.93358612060547,26.07269287109375,25.64467430114746,22.246131896972656,25.641002655029297,25.42337989807129,22.30168914794922,25.96282958984375
48,22.079164505004883,25.816516876220703,26.284835815429688,25.561443328857422,26.00356674194336,25.843997955322266,25.70340919494629,25.455066680908203,22.268047332763672,25.64645767211914,25.433504104614258,21.5631103515625,24.925931930541992,24.50989532470703,25.479158401489258,25.022422790527344,25.151813507080078,25.853588104248047,25.998350143432617,26.03331184387207,21.979732513427734,25.63245391845703,25.13920021057129,22.712574005126953,25.703807830810547
49,20.745128631591797,25.540952682495117,25.91866683959961,24.96796417236328,24.930049896240234,24.112709045410156,25.45816421508789,25.539609909057617,23.64238739013672,25.609512329101562,25.274106979370117,23.000370025634766,24.846925735473633,24.634490966796875,24.37037467956543,24.630325317382812,24.884098052978516,26.017070770263672,25.91889762878418,25.571388244628906,21.825069427490234,25.585491180419922,25.11762237548828,22.916976928710938,25.72705078125
50,22.112369537353516,25.442567825317383,26.13910484313965,25.251474380493164,25.971248626708984,24.958810806274414,25.148738861083984,25.447874069213867,21.232540130615234,25.423152923583984,25.0654296875,20.68110466003418,24.93953514099121,24.558420181274414,25.311220169067383,24.30837059020996,24.752090454101562,25.863689422607422,25.94208526611328,25.638031005859375,21.88405990600586,25.545860290527344,25.39041519165039,23.606765747070312,25.624961853027344
51,22.47135353088379,25.478404998779297,25.946805953979492,25.244333267211914,25.341217041015625,24.570003509521484,25.112911224365234,25.75708770751953,22.44538116455078,25.306293487548828,25.0892391204834,22.210018157958984,25.532987594604492,24.486217498779297,24.78169059753418,24.241310119628906,25.23712158203125,25.922290802001953,25.982925415039062,25.79050636291504,22.666690826416016,25.56591796875,25.459423065185547,23.620868682861328,25.530960083007812
52,22.91655731201172,25.639801025390625,25.981576919555664,25.539180755615234,26.051830291748047,25.105636596679688,25.138843536376953,25.922775268554688,21.931550979614258,25.38494300842285,25.130231857299805,23.142620086669922,25.61524772644043,24.678434371948242,25.50238800048828,24.40789031982422,25.309017181396484,25.991153717041016,26.015348434448242,25.872562408447266,23.155258178710938,25.631263732910156,25.52444839477539,24.094463348388672,25.712615966796875
53,23.267181396484375,26.039609909057617,25.943523406982422,26.134456634521484,25.69116973876953,24.24506378173828,25.762483596801758,26.273256301879883,22.940502166748047,26.063100814819336,25.408830642700195,26.091997146606445,25.653682708740234,25.163480758666992,25.853498458862305,25.09638023376465,25.895065307617188,26.101333618164062,26.137651443481445,26.532968521118164,23.810710906982422,25.679637908935547,25.610563278198242,23.932165145874023,25.454822540283203
54,23.698688507080078,26.39600944519043,26.125844955444336,26.744665145874023,26.435039520263672,24.981807708740234,26.369667053222656,26.900794982910156,23.903297424316406,26.400442123413086,25.658849716186523,25.706546783447266,25.788597106933594,26.03124237060547,26.436038970947266,25.67223358154297,23.31877899169922,26.481929779052734,26.38164710998535,27.116361618041992,24.63488006591797,26.773963928222656,25.785232543945312,24.546798706054688,25.430843353271484
55,24.01685333251953,26.673494338989258,26.006555557250977,27.019773483276367,25.612712860107422,23.561908721923828,26.459211349487305,27.45115852355957,24.717485427856445,26.056522369384766,26.08000373840332,24.536399841308594,26.01695442199707,26.880401611328125,26.986957550048828,26.21978759765625,25.244983673095703,26.809734344482422,26.317955017089844,27.975860595703125,25.07732582092285,27.925785064697266,25.924528121948242,25.03277015686035,24.625911712646484
56,24.392845153808594,27.40915870666504,25.914369583129883,28.37117576599121,25.000648498535156,24.77349853515625,28.112218856811523,28.305072784423828,25.470977783203125,25.5543155670166,26.692914962768555,26.15020751953125,26.456270217895508,27.44298553466797,27.583187103271484,26.854305267333984,21.241825103759766,27.266101837158203,26.076736450195312,28.9252986907959,25.833038330078125,25.45086669921875,26.0682315826416,25.552722930908203,25.715351104736328
57,19.586471557617188,20.859203338623047,24.40186309814453,21.994125366210938,27.12881088256836,23.515209197998047,21.442073822021484,19.295185089111328,21.820520401000977,27.720590591430664,22.75079917907715,18.658220291137695,21.024375915527344,20.19419288635254,19.845481872558594,21.57492446899414,24.420215606689453,21.569007873535156,24.284454345703125,18.858482360839844,26.331724166870117,26.015953063964844,22.863971710205078,26.125272750854492,25.453704833984375
58,21.534900665283203,22.958786010742188,25.918989181518555,25.925138473510742,22.839580535888672,24.11380386352539,21.755836486816406,20.560829162597656,22.837039947509766,19.714962005615234,24.699697494506836,20.25194549560547,21.020360946655273,23.455116271972656,22.625896453857422,22.149124145507812,17.024126052856445,24.208385467529297,24.55052947998047,24.237768173217773,24.042163848876953,26.365886688232422,22.313121795654297,26.012483596801758,23.618783950805664
59,19.811355590820312,21.416412353515625,23.846595764160156,22.373123168945312,25.443302154541016,22.927845001220703,20.823348999023438,20.04681396484375,20.97534942626953,23.661802291870117,22.713665008544922,22.949508666992188,20.625179290771484,20.44293975830078,19.827239990234375,21.866703033447266,21.92626190185547,24.225830078125,24.231170654296875,20.67672348022461,25.54062271118164,25.666667938232422,21.995153427124023,24.83078384399414,24.040393829345703
60,21.037899017333984,22.563215255737305,24.650659561157227,25.892311096191406,23.77053451538086,22.541515350341797,21.636877059936523,20.80497169494629,22.207914352416992,21.643850326538086,23.285842895507812,21.687620162963867,21.236568450927734,21.95013427734375,21.908283233642578,21.9682559967041,20.221824645996094,23.123550415039062,24.630773544311523,24.384593963623047,22.577898025512695,25.854778289794922,21.82613754272461,23.546974182128906,24.13116455078125
61,19.735706329345703,21.958194732666016,24.47831916809082,22.542774200439453,25.394935607910156,22.389877319335938,21.13669204711914,20.57825469970703,20.66922378540039,22.700584411621094,23.03032112121582,23.16437339782715,20.97986602783203,20.97913360595703,20.407032012939453,21.975513458251953,22.400196075439453,24.06212615966797,25.61618995666504,21.92236328125,26.296438217163086,24.5311279296875,21.666152954101562,22.906352996826172,22.926959991455078
62,20.28961753845215,22.289491653442383,24.649478912353516,24.547163009643555,22.677047729492188,21.659393310546875,21.704635620117188,21.011289596557617,21.85275650024414,21.432294845581055,22.975643157958984,20.48067855834961,21.213748931884766,21.60580825805664,22.47764778137207,22.095596313476562,19.566322326660156,22.586681365966797,26.135149002075195,24.239852905273438,25.41975212097168,23.66562271118164,21.526599884033203,22.38650894165039,22.804256439208984
63,19.989540100097656,22.685420989990234,24.877805709838867,23.937137603759766,23.823558807373047,21.36976432800293,21.94652557373047,21.486194610595703,21.51382827758789,22.369558334350586,23.423442840576172,21.665592193603516,22.079286575317383,21.652603149414062,22.185203552246094,22.601390838623047,22.38076400756836,22.966243743896484,26.14073944091797,24.195756912231445,28.394176483154297,22.92086410522461,22.375442504882812,22.659189224243164,23.190704345703125
